fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_325 001_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.349562257E-14 1.000000000E+20 1.246301077E+00 3.283963113E-15 7.914651303E-05 
001_325_SRH 001_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 6.477869119E-15 1.000000000E+20 1.304176778E+00 2.943008926E-15 5.137366913E-04 
002_325 002_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.636699845E-14 1.000000000E+20 1.261652125E+00 4.644737441E-15 1.172678102E-04 
002_325_SRH 002_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 9.450574013E-15 1.000000000E+20 1.304316399E+00 4.319178852E-15 5.168748422E-04 
003_325 003_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.051590124E-14 1.000000000E+20 1.273466351E+00 6.649801665E-15 1.640000724E-04 
003_325_SRH 003_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.374956583E-14 1.000000000E+20 1.304518163E+00 6.338489337E-15 5.214601633E-04 
004_325 004_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.647498022E-14 1.000000000E+20 1.282435913E+00 9.598475209E-15 2.178557098E-04 
004_325_SRH 004_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.992552713E-14 1.000000000E+20 1.304809103E+00 9.301131720E-15 5.281462030E-04 
005_325 005_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.495702522E-14 1.000000000E+20 1.289233482E+00 1.392981264E-14 2.765262749E-04 
005_325_SRH 005_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.871521340E-14 1.000000000E+20 1.305223445E+00 1.364704961E-14 5.378657476E-04 
006_325 006_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 6.687662343E-14 1.000000000E+20 1.294468144E+00 2.028785219E-14 3.377216512E-04 
006_325_SRH 006_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.106285537E-14 1.000000000E+20 1.305806851E+00 2.002074067E-14 5.519349953E-04 
007_325 007_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 8.333662400E-14 1.000000000E+20 1.298628115E+00 2.961564456E-14 4.002370885E-04 
007_325_SRH 007_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.810467282E-14 1.000000000E+20 1.306614907E+00 2.936604544E-14 5.721762134E-04 
