T d154 d184 d214 d244
d 150 180 210 240
290 2.666442700E-02 2.661908300E-02 2.589910200E-02 2.630021900E-02
295 2.655773100E-02 2.645713200E-02 2.574509200E-02 2.619459300E-02
300 2.576734100E-02 2.567636400E-02 2.487081700E-02 2.538403100E-02
305 2.436329100E-02 2.415741400E-02 2.323230500E-02 2.370301200E-02
310 2.156056700E-02 2.063521400E-02 1.992582900E-02 2.024109000E-02
315 1.629928500E-02 1.481010900E-02 1.370337900E-02 1.375214800E-02
320 5.498103000E-03 3.270908000E-03 1.081745000E-03 5.975540000E-04
325 -1.469330100E-02 -1.893379800E-02 -2.210932100E-02 -2.352623900E-02
330 -4.995864700E-02 -5.697016900E-02 -6.198076500E-02 -6.450981400E-02
335 -1.083283170E-01 -1.202848590E-01 -1.261860380E-01 -1.298605920E-01
340 -1.954001510E-01 -1.928118420E-01 -1.871180310E-01 -1.819321370E-01
