T d154 d184 d214 d244
d 150 180 210 240
290 6.328731900E-02 5.998590900E-02 5.902418200E-02 5.799176900E-02
295 6.133224100E-02 5.834813100E-02 5.753722600E-02 5.676514000E-02
300 6.045776900E-02 5.785998200E-02 5.736060500E-02 5.654496100E-02
305 6.007044300E-02 5.784995500E-02 5.758937600E-02 5.699166100E-02
310 6.054385100E-02 5.869521400E-02 5.864717800E-02 5.823501000E-02
315 6.238689000E-02 6.085985200E-02 6.102954500E-02 6.045528300E-02
320 6.445878900E-02 6.331862200E-02 6.360157100E-02 6.312000800E-02
325 6.710687400E-02 6.629293600E-02 6.674102100E-02 6.636770700E-02
330 7.090390700E-02 7.052082000E-02 7.110258400E-02 7.075416900E-02
335 7.424086400E-02 7.399461300E-02 7.476520100E-02 7.443356700E-02
340 7.736520500E-02 7.726931200E-02 7.804668300E-02 7.768402400E-02
