fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00L1 7:51 305.1 38 1.000E+000 5.335E+000 2.352E-006 7.206E+002 2.426E+000 4.845E-008 1.778E-004 1.130E-001 1.764E-004 5.217E-006 2.617E-001 5.810E-002 8.965E-005 3.943E-002 
00L2 8:37 305.8 37.91 1.000E+000 4.918E+000 2.638E-006 7.239E+002 2.433E+000 4.880E-008 1.737E-004 1.107E-001 1.725E-004 4.995E-006 2.616E-001 5.690E-002 8.762E-005 6.842E-002 
00L3 8:54 309.9 37.41 1.000E+000 4.677E+000 2.187E-006 7.428E+002 2.453E+000 5.040E-008 1.741E-004 1.098E-001 1.729E-004 5.018E-006 2.642E-001 5.680E-002 8.819E-005 1.813E-003 
00L4 9:14 312 37.16 1.000E+000 4.619E+000 2.074E-006 7.522E+002 2.438E+000 5.404E-008 1.757E-004 1.104E-001 1.745E-004 5.116E-006 2.657E-001 5.720E-002 8.928E-005 6.575E-003 
00L5 9:32 314.9 36.82 1.000E+000 4.383E+000 2.082E-006 7.646E+002 2.433E+000 5.704E-008 1.764E-004 1.095E-001 1.753E-004 5.139E-006 2.677E-001 5.700E-002 9.000E-005 4.685E-003 
00L6 9:52 317.2 36.55 1.000E+000 4.414E+000 2.230E-006 7.740E+002 2.407E+000 6.198E-008 1.748E-004 1.079E-001 1.737E-004 5.041E-006 2.689E-001 5.630E-002 8.938E-005 1.896E-002 
00L7 10:9 320.2 36.21 1.000E+000 4.602E+000 1.996E-006 7.857E+002 2.434E+000 6.266E-008 1.758E-004 1.062E-001 1.747E-004 5.024E-006 2.709E-001 5.560E-002 9.020E-005 1.345E-003 
00L8 10:27 322.3 35.97 1.000E+000 4.553E+000 2.150E-006 7.933E+002 2.419E+000 6.571E-008 1.768E-004 1.052E-001 1.756E-004 5.031E-006 2.724E-001 5.520E-002 9.097E-005 5.680E-004 
00L9 10:53 325.7 35.6 1.000E+000 5.299E+000 2.462E-006 8.046E+002 2.393E+000 7.329E-008 1.795E-004 1.043E-001 1.781E-004 5.105E-006 2.747E-001 5.500E-002 9.264E-005 2.921E-003 
0L10 11:13 328.1 35.34 1.000E+000 4.541E+000 2.056E-006 8.117E+002 2.407E+000 7.439E-008 1.767E-004 1.005E-001 1.755E-004 4.860E-006 2.754E-001 5.310E-002 9.135E-005 1.479E-002 
0L11 11:32 331.1 35.02 1.000E+000 4.979E+000 2.066E-006 8.196E+002 2.386E+000 8.109E-008 1.767E-004 9.811E-002 1.754E-004 4.763E-006 2.768E-001 5.190E-002 9.160E-005 2.571E-003 
0L12 11:51 335.1 34.6 1.000E+000 4.761E+000 2.212E-006 8.280E+002 2.371E+000 8.829E-008 1.770E-004 9.427E-002 1.757E-004 4.612E-006 2.784E-001 5.000E-002 9.206E-005 1.903E-003 
0L13 12:15 338.8 34.22 1.000E+000 4.875E+000 2.286E-006 8.336E+002 2.380E+000 9.292E-008 1.763E-004 8.979E-002 1.750E-004 4.387E-006 2.792E-001 4.770E-002 9.177E-005 3.156E-003 
0L14 12:37 342.1 33.89 1.000E+000 4.764E+000 2.254E-006 8.364E+002 2.380E+000 9.770E-008 1.764E-004 8.586E-002 1.750E-004 4.205E-006 2.798E-001 4.560E-002 9.201E-005 2.704E-003 
