fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.658906284E-16 1.000000000E+20 1.234091475E+00 1.028935372E-16 6.512525249E-04 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.628352673E-16 1.000000000E+20 1.242409803E+00 1.016301578E-16 1.027120035E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.355179119E-16 1.000000000E+20 1.236500436E+00 1.503070679E-16 7.474033402E-04 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.337549279E-16 1.000000000E+20 1.242757730E+00 1.491075121E-16 1.046027859E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.325733919E-16 1.000000000E+20 1.238829856E+00 2.199003330E-16 8.480038367E-04 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.324777042E-16 1.000000000E+20 1.243323022E+00 2.187681262E-16 1.078687864E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.649653767E-16 1.000000000E+20 1.240868286E+00 3.219389309E-16 9.451471208E-04 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.670883222E-16 1.000000000E+20 1.244087892E+00 3.208996305E-16 1.122517599E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.408502655E-16 1.000000000E+20 1.242860368E+00 4.714934124E-16 1.045540740E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.457843863E-16 1.000000000E+20 1.245086765E+00 4.705950247E-16 1.181535315E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.669571987E-16 1.000000000E+20 1.244879222E+00 6.908387692E-16 1.162170220E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.754402842E-16 1.000000000E+20 1.246502259E+00 6.900928978E-16 1.268668858E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.247309546E-15 1.000000000E+20 1.247010559E+00 1.012444643E-15 1.299787422E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.159961192E-15 1.000000000E+20 1.248209325E+00 1.011878094E-15 1.384256638E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.582767115E-15 1.000000000E+20 1.249489866E+00 1.484299425E-15 1.472720371E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.500016196E-15 1.000000000E+20 1.250395321E+00 1.483961810E-15 1.541361165E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.972620666E-15 1.000000000E+20 1.252482956E+00 2.177356585E-15 1.691505946E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.894608262E-15 1.000000000E+20 1.253182449E+00 2.177309615E-15 1.748639394E-03 
010_290 010_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.417780278E-15 1.000000000E+20 1.255841392E+00 3.196003997E-15 1.959830295E-03 
