rrm1V2n1.dat - 2.5.2024  :54518000
T=295.12 f=1000000 Vb=-1.2 Vm=0.01 Im=10

rrm1Vn1.dat - 2.5.2024  :54660000
T=295.09 f=1000000 Vb=-1 Vm=0.01 Im=10

rrm0V8n1.dat - 2.5.2024  :54800000
T=295.08 f=1000000 Vb=-0.8 Vm=0.01 Im=10

rrm0V6n1.dat - 2.5.2024  :54942000
T=295.08 f=1000000 Vb=-0.6 Vm=0.01 Im=10

rrm0V4n1.dat - 2.5.2024  :55084000
T=295.07 f=1000000 Vb=-0.4 Vm=0.01 Im=10

rrm0V2n1.dat - 2.5.2024  :55224000
T=295.09 f=1000000 Vb=-0.2 Vm=0.01 Im=10

rr2V22E-16n1.dat - 2.5.2024  :55366000
T=295.10 f=1000000 Vm=0.01 Im=10

rr0V2n1.dat - 2.5.2024  :55506000
T=295.10 f=1000000 Vb=0.2 Vm=0.01 Im=10

rr0V4n1.dat - 2.5.2024  :55648000
T=295.10 f=1000000 Vb=0.4 Vm=0.01 Im=10

cpg0Vn1.dat - 2.5.2024  :55934000
T=295.12 f=1000000 Vm=0.01 Im=10

cpg0V4n1.dat - 2.5.2024  :56186000
T=295.11 f=1000000 Vb=0.4 Vm=0.01 Im=10

cprpf1Mn1.dat - 2.5.2024  :56318000
T=295.12 f=1000000 Vm=0.01 Im=10

cprpf1Mn2.dat - 2.5.2024  :56410000
T=295.11 f=1000000 Vm=0.01 Im=10

cprp100fn1.dat - 2.5.2024  :56504000
T=295.11 f=100000 Vm=0.01 Im=10

cprp100fn2.dat - 2.5.2024  :56598000
T=295.10 f=100000 Vm=0.01 Im=10

cprp10fn1.dat - 2.5.2024  :56692000
T=295.10 f=10000 Vm=0.01 Im=10

cprp10fn2.dat - 2.5.2024  :56786000
T=295.11 f=10000 Vm=0.01 Im=10

cprpf1Mn3.dat - 2.5.2024  :56930000
T=295.12 f=1000000 Vm=0.01 Im=10

cprpf1Mn4.dat - 2.5.2024  :57022000
T=295.12 f=1000000 Vm=0.01 Im=10

cprp100fn3.dat - 2.5.2024  :57116000
T=295.12 f=100000 Vm=0.01 Im=10

cprp100fn4.dat - 2.5.2024  :57210000
T=295.12 f=100000 Vm=0.01 Im=10

cprp10fn3.dat - 2.5.2024  :57304000
T=295.11 f=10000 Vm=0.01 Im=10

cprp10fn4.dat - 2.5.2024  :57398000
T=295.11 f=10000 Vm=0.01 Im=10

i1.dat - 3.5.2024  :32520000
T=296.00

d82ai1pr.dat - 3.5.2024  :32520000
T=296.00

d82ai1zv.dat - 3.5.2024  :32520000
T=296.00

i2.dat - 3.5.2024  :32554000
T=296.06

d82ai2pr.dat - 3.5.2024  :32554000
T=296.06

d82ai2zv.dat - 3.5.2024  :32554000
T=296.06

i3.dat - 3.5.2024  :32584000
T=296.09

d82ai3pr.dat - 3.5.2024  :32584000
T=296.09

d82ai3zv.dat - 3.5.2024  :32584000
T=296.09

i4.dat - 3.5.2024  :32614000
T=296.10

d82ai4pr.dat - 3.5.2024  :32614000
T=296.10

d82ai4zv.dat - 3.5.2024  :32614000
T=296.10

