d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.204340700E+00 1.224991363E+00 -2.065066300E-02 1.196623145E+00 1.213633926E+00 -1.701078100E-02 7.717555000E-03 1.135743700E-02
150 1.016672606E+01 1.204581728E+00 1.225018851E+00 -2.043712300E-02 1.199253881E+00 1.217033183E+00 -1.777930200E-02 5.327847000E-03 7.985668000E-03
150 1.033324570E+01 1.204932511E+00 1.225059070E+00 -2.012655900E-02 1.201269126E+00 1.219484031E+00 -1.821490500E-02 3.663385000E-03 5.575039000E-03
150 1.049996187E+01 1.205440984E+00 1.225117831E+00 -1.967684700E-02 1.202929127E+00 1.221248517E+00 -1.831939000E-02 2.511857000E-03 3.869314000E-03
150 1.066670514E+01 1.206173813E+00 1.225203465E+00 -1.902965200E-02 1.204454810E+00 1.222530345E+00 -1.807553500E-02 1.719003000E-03 2.673120000E-03
150 1.083333839E+01 1.207221285E+00 1.225327880E+00 -1.810659500E-02 1.206046220E+00 1.223487419E+00 -1.744119900E-02 1.175065000E-03 1.840461000E-03
150 1.100000000E+01 1.208700614E+00 1.225507816E+00 -1.680720200E-02 1.207897760E+00 1.224243537E+00 -1.634577700E-02 8.028540000E-04 1.264279000E-03
150 1.116672606E+01 1.210754474E+00 1.225766367E+00 -1.501189300E-02 1.210205686E+00 1.224898987E+00 -1.469330100E-02 5.487880000E-04 8.673800000E-04
150 1.133324570E+01 1.213538211E+00 1.226134435E+00 -1.259622400E-02 1.213162458E+00 1.225539517E+00 -1.237705900E-02 3.757530000E-04 5.949180000E-04
150 1.149996187E+01 1.217188080E+00 1.226651776E+00 -9.463696000E-03 1.216929815E+00 1.226243419E+00 -9.313604000E-03 2.582650000E-04 4.083570000E-04
150 1.166670514E+01 1.221765534E+00 1.227366511E+00 -5.600977000E-03 1.221586740E+00 1.227085622E+00 -5.498882000E-03 1.787940000E-04 2.808890000E-04
150 1.183333839E+01 1.227188182E+00 1.228331922E+00 -1.143740000E-03 1.227062962E+00 1.228137934E+00 -1.074972000E-03 1.252200000E-04 1.939880000E-04
150 1.200000000E+01 1.233186613E+00 1.229599503E+00 3.587110000E-03 1.233097435E+00 1.229464643E+00 3.632792000E-03 8.917800000E-05 1.348600000E-04
150 1.216672606E+01 1.239344886E+00 1.231208539E+00 8.136347000E-03 1.239280043E+00 1.231113776E+00 8.166267000E-03 6.484300000E-05 9.476300000E-05
150 1.233324570E+01 1.245243361E+00 1.233174926E+00 1.206843500E-02 1.245195160E+00 1.233107278E+00 1.208788200E-02 4.820100000E-05 6.764800000E-05
150 1.249996187E+01 1.250623765E+00 1.235484527E+00 1.513923800E-02 1.250587143E+00 1.235435132E+00 1.515201100E-02 3.662200000E-05 4.939500000E-05
150 1.266670514E+01 1.255449895E+00 1.238095717E+00 1.735417800E-02 1.255421459E+00 1.238058609E+00 1.736285000E-02 2.843600000E-05 3.710800000E-05
150 1.283333839E+01 1.259834159E+00 1.240952160E+00 1.888199900E-02 1.259811577E+00 1.240923342E+00 1.888823500E-02 2.258200000E-05 2.881800000E-05
150 1.300000000E+01 1.263924120E+00 1.244000839E+00 1.992328100E-02 1.263905757E+00 1.243977706E+00 1.992805100E-02 1.836300000E-05 2.313300000E-05
180 1.000000000E+01 1.192475461E+00 1.220590239E+00 -2.811477800E-02 1.185373924E+00 1.209703589E+00 -2.432966500E-02 7.101537000E-03 1.088665000E-02
180 1.016672606E+01 1.192869902E+00 1.220634920E+00 -2.776501800E-02 1.187979518E+00 1.213018485E+00 -2.503896700E-02 4.890384000E-03 7.616435000E-03
180 1.033324570E+01 1.193441860E+00 1.220700159E+00 -2.725829900E-02 1.190086033E+00 1.215406199E+00 -2.532016600E-02 3.355827000E-03 5.293960000E-03
180 1.049996187E+01 1.194266604E+00 1.220795203E+00 -2.652859900E-02 1.191969142E+00 1.217134301E+00 -2.516515900E-02 2.297462000E-03 3.660902000E-03
180 1.066670514E+01 1.195446232E+00 1.220933261E+00 -2.548702900E-02 1.193875591E+00 1.218411388E+00 -2.453579700E-02 1.570641000E-03 2.521873000E-03
180 1.083333839E+01 1.197113845E+00 1.221132753E+00 -2.401890800E-02 1.196040781E+00 1.219400307E+00 -2.335952600E-02 1.073064000E-03 1.732446000E-03
180 1.100000000E+01 1.199432218E+00 1.221419109E+00 -2.198689100E-02 1.198698927E+00 1.220231059E+00 -2.153213200E-02 7.332910000E-04 1.188050000E-03
180 1.116672606E+01 1.202580200E+00 1.221826181E+00 -1.924598100E-02 1.202078362E+00 1.221012160E+00 -1.893379800E-02 5.018380000E-04 8.140210000E-04
180 1.133324570E+01 1.206717383E+00 1.222397113E+00 -1.567973000E-02 1.206372750E+00 1.221839353E+00 -1.546660300E-02 3.446330000E-04 5.577600000E-04
180 1.149996187E+01 1.211920849E+00 1.223183425E+00 -1.126257600E-02 1.211682623E+00 1.222800844E+00 -1.111822100E-02 2.382260000E-04 3.825810000E-04
180 1.166670514E+01 1.218104140E+00 1.224240842E+00 -6.136702000E-03 1.217937668E+00 1.223977742E+00 -6.040074000E-03 1.664720000E-04 2.631000000E-04
180 1.183333839E+01 1.224961686E+00 1.225620634E+00 -6.589480000E-04 1.224843532E+00 1.225438829E+00 -5.952970000E-04 1.181540000E-04 1.818050000E-04
180 1.200000000E+01 1.232006987E+00 1.227357358E+00 4.649629000E-03 1.231921544E+00 1.227230725E+00 4.690819000E-03 8.544300000E-05 1.266330000E-04
