T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.250115597E+00 1.218067824E+00 3.204777300E-02 1.249689662E+00 1.217807704E+00 3.188195800E-02 4.259350000E-04 2.601200000E-04
295 1.251241351E+00 1.219897024E+00 3.134432700E-02 1.250866860E+00 1.219646723E+00 3.122013700E-02 3.744910000E-04 2.503010000E-04
300 1.252931003E+00 1.222036032E+00 3.089497100E-02 1.252594664E+00 1.221787273E+00 3.080739100E-02 3.363390000E-04 2.487590000E-04
305 1.254387849E+00 1.224006021E+00 3.038182800E-02 1.254075430E+00 1.223755510E+00 3.031992000E-02 3.124190000E-04 2.505110000E-04
310 1.256218020E+00 1.226360646E+00 2.985737400E-02 1.255914914E+00 1.226100442E+00 2.981447200E-02 3.031060000E-04 2.602040000E-04
315 1.257440645E+00 1.228615698E+00 2.882494700E-02 1.257133666E+00 1.228337921E+00 2.879574500E-02 3.069790000E-04 2.777770000E-04
320 1.257125131E+00 1.230015220E+00 2.710991100E-02 1.256804214E+00 1.229706081E+00 2.709813300E-02 3.209170000E-04 3.091390000E-04
325 1.254210602E+00 1.231369815E+00 2.284078700E-02 1.253870668E+00 1.231014063E+00 2.285660500E-02 3.399340000E-04 3.557520000E-04
330 1.245215270E+00 1.231776639E+00 1.343863100E-02 1.244862511E+00 1.231363689E+00 1.349882200E-02 3.527590000E-04 4.129500000E-04
335 1.229634941E+00 1.230662566E+00 -1.027625000E-03 1.229292066E+00 1.230187683E+00 -8.956170000E-04 3.428750000E-04 4.748830000E-04
340 1.201165402E+00 1.228240047E+00 -2.707464500E-02 1.200884725E+00 1.227694503E+00 -2.680977800E-02 2.806770000E-04 5.455440000E-04
