N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 2.201182200E-02 2.001221800E-02 1.653189700E-02 8.304476000E-03 -7.490156000E-03 -3.733082300E-02 -9.068673200E-02 -1.743241140E-01 -1.694516460E-01 -1.296992630E-01 -5.164556300E-02
1.016672606E+01 2.203632600E-02 2.005755300E-02 1.662007100E-02 8.477499000E-03 -7.144650000E-03 -3.667683300E-02 -8.953519000E-02 -1.725492100E-01 -1.696750340E-01 -1.301393890E-01 -5.243145900E-02
1.033324570E+01 2.207160800E-02 2.012274100E-02 1.674672800E-02 8.725855000E-03 -6.648673000E-03 -3.573746900E-02 -8.787864200E-02 -1.699884700E-01 -1.699984180E-01 -1.307770330E-01 -5.357179700E-02
1.049996187E+01 2.212196500E-02 2.021559800E-02 1.692688400E-02 9.078814000E-03 -5.943835000E-03 -3.440155400E-02 -8.551761300E-02 -1.663234410E-01 -1.704637630E-01 -1.316954080E-01 -5.521766300E-02
1.066670514E+01 2.219291800E-02 2.034610700E-02 1.717954000E-02 9.573137000E-03 -4.956704000E-03 -3.252858300E-02 -8.219728700E-02 -1.611388660E-01 -1.711272360E-01 -1.330066440E-01 -5.757472600E-02
1.083333839E+01 2.229112200E-02 2.052604100E-02 1.752682800E-02 1.025131700E-02 -3.602587000E-03 -2.995579000E-02 -7.761722300E-02 -1.539284930E-01 -1.720609580E-01 -1.348554630E-01 -6.091248700E-02
1.100000000E+01 2.242362200E-02 2.076755800E-02 1.799097100E-02 1.115512600E-02 -1.798539000E-03 -2.652231200E-02 -7.147098300E-02 -1.441446030E-01 -1.733507010E-01 -1.374158900E-01 -6.556264200E-02
1.116672606E+01 2.259621800E-02 2.107998700E-02 1.858777400E-02 1.231251500E-02 5.100940000E-04 -2.212009900E-02 -6.353537600E-02 -1.313283940E-01 -1.750861320E-01 -1.408726790E-01 -7.189163500E-02
1.133324570E+01 2.281059700E-02 2.146460700E-02 1.931651800E-02 1.371758300E-02 3.308863000E-03 -1.677346100E-02 -5.381764100E-02 -1.153512640E-01 -1.773381990E-01 -1.453768560E-01 -8.022565900E-02
1.149996187E+01 2.304567600E-02 2.190848400E-02 2.014891800E-02 1.530991900E-02 6.472694000E-03 -1.072254300E-02 -4.272266000E-02 -9.673324900E-02 -1.772584270E-01 -1.509685390E-01 -9.070687900E-02
1.166670514E+01 2.331550100E-02 2.238060600E-02 2.102435400E-02 1.696838300E-02 9.754871000E-03 -4.447335000E-03 -3.112253400E-02 -7.685359500E-02 -1.472949980E-01 -1.574803120E-01 -1.030935840E-01
1.183333839E+01 2.357597700E-02 2.283442600E-02 2.185932000E-02 1.853520800E-02 1.284061300E-02 1.438400000E-03 -2.017669600E-02 -5.773755300E-02 -1.173587280E-01 -1.644749560E-01 -1.165952620E-01
1.200000000E+01 2.379098000E-02 2.321792100E-02 2.257094800E-02 1.986728300E-02 1.545689900E-02 6.411774000E-03 -1.089721100E-02 -4.129795800E-02 -9.076152000E-02 -1.612522360E-01 -1.299230490E-01
1.216672606E+01 2.391917600E-02 2.348660700E-02 2.310891400E-02 2.088286400E-02 1.746889700E-02 1.023800400E-02 -3.740005000E-03 -2.849463600E-02 -6.954519100E-02 -1.303772120E-01 -1.416895630E-01
1.233324570E+01 2.393791100E-02 2.361435900E-02 2.343534400E-02 2.157177300E-02 1.889224400E-02 1.298844500E-02 1.447343000E-03 -1.913024600E-02 -5.374770100E-02 -1.066208970E-01 -1.509562140E-01
1.249996187E+01 2.383747300E-02 2.359823400E-02 2.356527900E-02 2.197183000E-02 1.983000900E-02 1.489785300E-02 5.137369000E-03 -1.235986200E-02 -4.212388200E-02 -8.864692300E-02 -1.499658410E-01
1.266670514E+01 2.362770700E-02 2.344179400E-02 2.352598900E-02 2.213893000E-02 2.040137400E-02 1.620954300E-02 7.803486000E-03 -7.326750000E-03 -3.327944400E-02 -7.456205100E-02 -1.306629110E-01
1.283333839E+01 2.333356600E-02 2.318100300E-02 2.335337500E-02 2.212792700E-02 2.070417300E-02 1.710257800E-02 9.777769000E-03 -3.447574000E-03 -2.625558300E-02 -6.302797800E-02 -1.141653640E-01
1.300000000E+01 2.297800600E-02 2.284335000E-02 2.308098300E-02 2.198277200E-02 2.080634100E-02 1.768770300E-02 1.124909700E-02 -3.948550000E-04 -2.054555800E-02 -5.336515900E-02 -9.979531300E-02
