N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 2.190816400E-02 2.030239100E-02 1.706722500E-02 9.817980000E-03 -4.561476000E-03 -3.176631200E-02 -8.075514600E-02 -1.593624830E-01 -1.755458890E-01 -1.396762720E-01 -6.746380700E-02
1.016672606E+01 2.192540500E-02 2.033406200E-02 1.712812000E-02 9.890458000E-03 -4.321516000E-03 -3.130783300E-02 -7.993506000E-02 -1.580672000E-01 -1.756999420E-01 -1.399867130E-01 -6.803220600E-02
1.033324570E+01 2.195035700E-02 2.037982400E-02 1.721603200E-02 1.006226300E-02 -3.975278000E-03 -3.064609100E-02 -7.875014800E-02 -1.561917260E-01 -1.759236270E-01 -1.404377690E-01 -6.885897300E-02
1.049996187E+01 2.198620800E-02 2.044547100E-02 1.730116600E-02 1.031118100E-02 -3.479638000E-03 -2.969833700E-02 -7.705054100E-02 -1.534933700E-01 -1.762468330E-01 -1.410900360E-01 -7.005651200E-02
1.066670514E+01 2.203721800E-02 2.053867600E-02 1.747574500E-02 1.066953300E-02 -2.778137000E-03 -2.835607300E-02 -7.463823200E-02 -1.496469540E-01 -1.767104750E-01 -1.420268520E-01 -7.178041300E-02
1.083333839E+01 2.210880600E-02 2.066905400E-02 1.772186800E-02 1.111164900E-02 -1.801356000E-03 -2.648538500E-02 -7.126620600E-02 -1.442375950E-01 -1.773686510E-01 -1.433590860E-01 -7.424003500E-02
1.100000000E+01 2.220728800E-02 2.084762100E-02 1.806121900E-02 1.179414700E-02 -4.723970000E-04 -2.393732700E-02 -6.665462400E-02 -1.367778490E-01 -1.782891210E-01 -1.452267410E-01 -7.770418500E-02
1.116672606E+01 2.233906600E-02 2.108511700E-02 1.851460500E-02 1.269826500E-02 1.278088000E-03 -2.057656500E-02 -6.054020900E-02 -1.267765220E-01 -1.795492800E-01 -1.477921050E-01 -8.249302200E-02
1.133324570E+01 2.250879600E-02 2.138855000E-02 1.909233600E-02 1.384332400E-02 3.483826000E-03 -1.633600000E-02 -5.277525700E-02 -1.138938870E-01 -1.812237520E-01 -1.512158180E-01 -8.893941800E-02
1.149996187E+01 2.271638000E-02 2.175598000E-02 1.978819800E-02 1.519566100E-02 6.104281000E-03 -1.129327000E-02 -4.347350000E-02 -9.819667500E-02 -1.800772040E-01 -1.556063630E-01 -9.729869500E-02
1.166670514E+01 2.295336300E-02 2.217107100E-02 2.056892300E-02 1.669729000E-02 8.992280000E-03 -5.735787000E-03 -3.314622400E-02 -8.043938800E-02 -1.533036120E-01 -1.609410140E-01 -1.075942880E-01
1.183333839E+01 2.320024500E-02 2.260058900E-02 2.137271900E-02 1.819404500E-02 1.189981600E-02 -1.504000000E-04 -2.270215700E-02 -6.214930900E-02 -1.247030800E-01 -1.669814480E-01 -1.194317260E-01
1.200000000E+01 2.342679500E-02 2.299830100E-02 2.210204300E-02 1.956459700E-02 1.454451500E-02 4.912697000E-03 -1.319719000E-02 -4.524583200E-02 -9.736083600E-02 -1.714141290E-01 -1.318968010E-01
1.216672606E+01 2.359660700E-02 2.331511700E-02 2.268721000E-02 2.068952900E-02 1.671199200E-02 9.050820000E-03 -5.413147000E-03 -3.125100000E-02 -7.410621200E-02 -1.375724850E-01 -1.437120660E-01
1.233324570E+01 2.367275600E-02 2.351070100E-02 2.309287500E-02 2.151027500E-02 1.832264700E-02 1.214391700E-02 4.276890000E-04 -2.066617500E-02 -5.617637400E-02 -1.104863630E-01 -1.536776810E-01
1.249996187E+01 2.364131100E-02 2.356218500E-02 2.330380400E-02 2.202880700E-02 1.941808900E-02 1.431566100E-02 4.589903000E-03 -1.304134300E-02 -4.305980900E-02 -9.010609500E-02 -1.524465890E-01
1.266670514E+01 2.349201700E-02 2.346833500E-02 2.333096400E-02 2.228386400E-02 2.009766300E-02 1.578869400E-02 7.524927000E-03 -7.542923000E-03 -3.342063400E-02 -7.473801200E-02 -1.313350850E-01
1.283333839E+01 2.323352900E-02 2.324788500E-02 2.320270700E-02 2.232732500E-02 2.046368600E-02 1.688079900E-02 9.625962000E-03 -3.452945000E-03 -2.605491600E-02 -6.265480700E-02 -1.140430760E-01
1.300000000E+01 2.290286100E-02 2.293036100E-02 2.295406500E-02 2.220907000E-02 2.059723000E-02 1.750502300E-02 1.115137800E-02 -3.191910000E-04 -2.021367900E-02 -5.277899100E-02 -9.933836800E-02
