fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0UL1 8:57 301.9 38.4 1.000E+000 1.316E+000 1.717E-006 1.532E+004 2.665E+000 2.038E-008 1.451E-004 2.002E-001 1.450E-004 1.191E-005 4.100E-001 1.253E-001 9.494E-005 6.751E-003 
0UL2 9:18 304.9 38.03 1.000E+000 1.191E+000 2.004E-006 1.364E+004 2.639E+000 2.290E-008 1.440E-004 1.907E-001 1.440E-004 1.102E-005 4.014E-001 1.183E-001 9.311E-005 8.162E-003 
0UL3 9:33 307.4 37.72 1.000E+000 1.515E+000 2.045E-006 1.232E+004 2.632E+000 2.497E-008 1.451E-004 1.843E-001 1.450E-004 1.055E-005 3.946E-001 1.135E-001 9.283E-005 1.949E-003 
0UL4 9:58 309.3 37.49 1.000E+000 1.511E+000 1.729E-006 1.137E+004 2.632E+000 2.542E-008 1.469E-004 1.771E-001 1.468E-004 1.009E-005 3.878E-001 1.084E-001 9.295E-005 1.453E-003 
0UL5 10:16 312 37.16 1.000E+000 1.494E+000 1.859E-006 1.009E+004 2.616E+000 2.840E-008 1.474E-004 1.706E-001 1.473E-004 9.581E-006 3.811E-001 1.036E-001 9.240E-005 7.446E-003 
0UL6 10:41 313.4 36.99 1.000E+000 1.454E+000 1.818E-006 9.467E+003 2.611E+000 2.959E-008 1.478E-004 1.665E-001 1.477E-004 9.277E-006 3.771E-001 1.007E-001 9.203E-005 4.788E-003 
0UL7 10:59 315.3 36.77 1.000E+000 1.532E+000 2.028E-006 8.661E+003 2.602E+000 3.147E-008 1.480E-004 1.611E-001 1.479E-004 8.859E-006 3.716E-001 9.690E-002 9.133E-005 9.802E-003 
0UL8 11:25 317.1 36.56 1.000E+000 1.569E+000 2.012E-006 7.943E+003 2.604E+000 3.268E-008 1.479E-004 1.553E-001 1.478E-004 8.393E-006 3.656E-001 9.270E-002 9.044E-005 1.451E-003 
0UL9 11:40 319.7 36.27 1.000E+000 1.600E+000 2.066E-006 6.987E+003 2.584E+000 3.583E-008 1.487E-004 1.484E-001 1.486E-004 7.917E-006 3.590E-001 8.800E-002 8.986E-005 1.351E-003 
UL10 12:0 321.8 36.03 1.000E+000 1.478E+000 1.901E-006 6.286E+003 2.578E+000 3.763E-008 1.508E-004 1.427E-001 1.507E-004 7.595E-006 3.532E-001 8.400E-002 9.031E-005 1.406E-003 
UL11 12:16 324.7 35.71 1.000E+000 1.529E+000 1.944E-006 5.429E+003 2.567E+000 4.074E-008 1.492E-004 1.333E-001 1.491E-004 6.844E-006 3.443E-001 7.760E-002 8.809E-005 1.519E-003 
UL12 12:39 327.9 35.36 1.000E+000 1.499E+000 2.219E-006 4.636E+003 2.554E+000 4.453E-008 1.499E-004 1.247E-001 1.498E-004 6.276E-006 3.360E-001 7.190E-002 8.716E-005 7.792E-004 
UL13 12:52 330.1 35.12 1.000E+000 1.533E+000 2.195E-006 4.187E+003 2.552E+000 4.652E-008 1.506E-004 1.184E-001 1.504E-004 5.883E-006 3.302E-001 6.770E-002 8.677E-005 1.255E-003 
UL14 13:9 332.7 34.85 1.000E+000 1.708E+000 2.534E-006 3.762E+003 2.555E+000 4.899E-008 1.509E-004 1.114E-001 1.507E-004 5.435E-006 3.237E-001 6.310E-002 8.600E-005 4.867E-003 
