N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.025531412E+00 1.024383084E+00 1.023455162E+00 1.022660112E+00
1.600000000E+01 1.233605876E+00 1.227142644E+00 1.221314756E+00 1.216765994E+00
1.700000000E+01 1.251050185E+00 1.247834262E+00 1.245613875E+00 1.244149739E+00
1.549996187E+01 1.123526397E+00 1.107315064E+00 1.094008049E+00 1.082713015E+00
1.649996187E+01 1.240318959E+00 1.234379604E+00 1.229506708E+00 1.225710252E+00
1.674996808E+01 1.242906372E+00 1.237936534E+00 1.234181249E+00 1.231505552E+00
1.624993176E+01 1.239278510E+00 1.232966661E+00 1.227608275E+00 1.222891658E+00
1.574996808E+01 1.214019034E+00 1.202507952E+00 1.196050036E+00 1.190256775E+00
1.524993176E+01 1.012577911E+00 1.011463093E+00 1.010636688E+00 1.009986514E+00
