N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.019550558E+00 1.018274770E+00 1.017295942E+00 1.016499568E+00
1.600000000E+01 1.235084091E+00 1.229573006E+00 1.224638452E+00 1.220836298E+00
1.700000000E+01 1.253971988E+00 1.251415384E+00 1.249596325E+00 1.248380778E+00
1.549996187E+01 1.176616717E+00 1.166427757E+00 1.157858492E+00 1.150262434E+00
1.649996187E+01 1.240661372E+00 1.235524314E+00 1.231331892E+00 1.228129717E+00
1.674996808E+01 1.244253445E+00 1.240119868E+00 1.236930133E+00 1.234671727E+00
1.624993176E+01 1.239404007E+00 1.233921676E+00 1.229303909E+00 1.225508165E+00
1.574996808E+01 1.221509966E+00 1.215250004E+00 1.210371376E+00 1.205925227E+00
1.524993176E+01 1.015265074E+00 1.010659682E+00 1.009702112E+00 1.008969658E+00
