N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.198562851E+00 1.195416619E+00 1.192631243E+00 1.190515857E+00
1.600000000E+01 1.217737551E+00 1.215266356E+00 1.213208454E+00 1.211136990E+00
1.700000000E+01 1.243956808E+00 1.243050725E+00 1.243236535E+00 1.243045428E+00
1.549996187E+01 1.205860592E+00 1.202764489E+00 1.199879979E+00 1.197915074E+00
1.649996187E+01 1.219894599E+00 1.218334529E+00 1.217125908E+00 1.216459804E+00
1.674996808E+01 1.227771409E+00 1.226972399E+00 1.226337648E+00 1.225810850E+00
1.624993176E+01 1.218699273E+00 1.216575622E+00 1.215100480E+00 1.213602997E+00
1.574996808E+01 1.212765180E+00 1.209952525E+00 1.207159771E+00 1.205215843E+00
1.524993176E+01 1.202485776E+00 1.199161312E+00 1.196379167E+00 1.194317599E+00
