fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 29076 300.46 38.588 3.835768181E-01 1.425568894E-04 3.969418035E-05 3.106803688E-01 1.277703414E-04 7.259158446E-01 0.000000000E+00 
00L2 29200 300.35 38.602 3.839446320E-01 1.425143536E-04 3.974424224E-05 3.116014336E-01 1.275472103E-04 7.263517946E-01 0.000000000E+00 
00L3 29290 300.26 38.614 3.839783157E-01 1.422436185E-04 3.969567460E-05 3.121579777E-01 1.271605745E-04 7.267812189E-01 0.000000000E+00 
00L4 29384 300.2 38.622 3.843525116E-01 1.421709346E-04 3.965274335E-05 3.123893375E-01 1.269262943E-04 7.256591860E-01 0.000000000E+00 
00L5 29472 300.15 38.628 3.844667686E-01 1.424910646E-04 3.973997604E-05 3.121125340E-01 1.273290566E-04 7.254060313E-01 0.000000000E+00 
00L6 29568 300.11 38.633 3.852953270E-01 1.420067466E-04 3.967796187E-05 3.123168972E-01 1.270497835E-04 7.251813663E-01 0.000000000E+00 
00L7 29656 300.1 38.634 3.851418251E-01 1.415131515E-04 3.956094767E-05 3.124111561E-01 1.266322677E-04 7.258538749E-01 0.000000000E+00 
00L8 29750 300.08 38.637 3.849881317E-01 1.418037100E-04 3.950860534E-05 3.120023251E-01 1.266319811E-04 7.236969870E-01 0.000000000E+00 
00L9 29898 300.02 38.645 3.691815571E-01 1.092161704E-04 2.899302592E-05 2.990879404E-01 9.694106111E-05 7.190624369E-01 0.000000000E+00 
0L10 30030 299.93 38.656 3.699660194E-01 1.096173223E-04 2.913040114E-05 2.999592693E-01 9.711585487E-05 7.182992929E-01 0.000000000E+00 
0L11 30114 299.96 38.652 3.698267613E-01 1.097134733E-04 2.922896744E-05 2.997966408E-01 9.749716486E-05 7.203692651E-01 0.000000000E+00 
0L12 30208 299.97 38.651 3.695333161E-01 1.098076656E-04 2.918425276E-05 2.989127266E-01 9.763651376E-05 7.192209339E-01 0.000000000E+00 
