T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
300 001_300 38.647 6.074550E-1 3.790217E+1 8.256520E+1 1.900970E+1 5.259940E-1 3.614052E+1 1.000000E+2 1.000000E+10 1.000000E+10 3.800E-4 1.000E+16
300 002_300 38.647 6.073070E-1 3.785633E+1 8.253650E+1 1.897550E+1 5.257570E-1 3.609173E+1 1.000000E+2 1.468000E+10 1.468000E+10 3.800E-4 1.000E+16
300 003_300 38.647 6.070910E-1 3.779026E+1 8.249540E+1 1.892620E+1 5.254180E-1 3.602119E+1 1.000000E+2 2.154000E+10 2.154000E+10 3.800E-4 1.000E+16
300 004_300 38.647 6.067730E-1 3.769588E+1 8.240470E+1 1.884830E+1 5.249100E-1 3.590768E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.800E-4 1.000E+16
300 005_300 38.647 6.063090E-1 3.756267E+1 8.232470E+1 1.874910E+1 5.239310E-1 3.578541E+1 1.000000E+2 4.642000E+10 4.642000E+10 3.800E-4 1.000E+16
300 006_300 38.647 6.056300E-1 3.737790E+1 8.221970E+1 1.861220E+1 5.226170E-1 3.561348E+1 1.000000E+2 6.813000E+10 6.813000E+10 3.800E-4 1.000E+16
300 007_300 38.647 6.046400E-1 3.712774E+1 8.208950E+1 1.842820E+1 5.209190E-1 3.537632E+1 1.000000E+2 1.000000E+11 1.000000E+11 3.800E-4 1.000E+16
300 008_300 38.647 6.032090E-1 3.680004E+1 8.194070E+1 1.818930E+1 5.188380E-1 3.505777E+1 1.000000E+2 1.468000E+11 1.468000E+11 3.800E-4 1.000E+16
300 009_300 38.647 6.011710E-1 3.638867E+1 8.179080E+1 1.789240E+1 5.164510E-1 3.464496E+1 1.000000E+2 2.154000E+11 2.154000E+11 3.800E-4 1.000E+16
300 010_300 38.647 5.983110E-1 3.589797E+1 8.164160E+1 1.753510E+1 5.134150E-1 3.415382E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.800E-4 1.000E+16
300 011_300 38.647 5.946570E-1 3.534359E+1 8.158140E+1 1.714620E+1 5.097760E-1 3.363481E+1 1.000000E+2 4.642000E+11 4.642000E+11 3.800E-4 1.000E+16
300 012_300 38.647 5.905320E-1 3.474682E+1 8.155350E+1 1.673410E+1 5.064040E-1 3.304488E+1 1.000000E+2 6.813000E+11 6.813000E+11 3.800E-4 1.000E+16
300 013_300 38.647 5.862170E-1 3.412488E+1 8.148880E+1 1.630150E+1 5.026040E-1 3.243408E+1 1.000000E+2 1.000000E+12 1.000000E+12 3.800E-4 1.000E+16
300 014_300 38.647 5.819460E-1 3.348463E+1 8.143380E+1 1.586840E+1 4.986250E-1 3.182430E+1 1.000000E+2 1.468000E+12 1.468000E+12 3.800E-4 1.000E+16
300 015_300 38.647 5.775320E-1 3.282357E+1 8.136710E+1 1.542450E+1 4.950650E-1 3.115654E+1 1.000000E+2 2.154000E+12 2.154000E+12 3.800E-4 1.000E+16
300 016_300 38.647 5.729250E-1 3.213533E+1 8.125560E+1 1.496010E+1 4.904110E-1 3.050523E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.800E-4 1.000E+16
300 017_300 38.647 5.680720E-1 3.141409E+1 8.118160E+1 1.448720E+1 4.862630E-1 2.979302E+1 1.000000E+2 4.642000E+12 4.642000E+12 3.800E-4 1.000E+16
300 018_300 38.647 5.629900E-1 3.065619E+1 8.106000E+1 1.399020E+1 4.814950E-1 2.905583E+1 1.000000E+2 6.813000E+12 6.813000E+12 3.800E-4 1.000E+16
300 019_300 38.647 5.577030E-1 2.985984E+1 8.097400E+1 1.348450E+1 4.768460E-1 2.827860E+1 1.000000E+2 1.000000E+13 1.000000E+13 3.800E-4 1.000E+16
300 020_300 38.647 5.522570E-1 2.902455E+1 8.083010E+1 1.295630E+1 4.718350E-1 2.745930E+1 1.000000E+2 1.468000E+13 1.468000E+13 3.800E-4 1.000E+16
300 021_300 38.647 5.466310E-1 2.815088E+1 8.072010E+1 1.242130E+1 4.668330E-1 2.660765E+1 1.000000E+2 2.154000E+13 2.154000E+13 3.800E-4 1.000E+16
300 022_300 38.647 5.409180E-1 2.724038E+1 8.053940E+1 1.186730E+1 4.614760E-1 2.571605E+1 1.000000E+2 3.162000E+13 3.162000E+13 3.800E-4 1.000E+16
300 023_300 38.647 5.350070E-1 2.629565E+1 8.039420E+1 1.131010E+1 4.562670E-1 2.478842E+1 1.000000E+2 4.642000E+13 4.642000E+13 3.800E-4 1.000E+16
300 024_300 38.647 5.290310E-1 2.532036E+1 8.016960E+1 1.073890E+1 4.504660E-1 2.383957E+1 1.000000E+2 6.813000E+13 6.813000E+13 3.800E-4 1.000E+16
300 025_300 38.647 5.228750E-1 2.431922E+1 7.996930E+1 1.016880E+1 4.451800E-1 2.284207E+1 1.000000E+2 1.000000E+14 1.000000E+14 3.800E-4 1.000E+16
