fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
001_295 001_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.325036293E-16 1.000000000E+20 1.248251265E+00 1.785140914E-16 8.578946790E-04 
001_295_SRH 001_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.642459980E-17 1.000000000E+20 1.275631005E+00 1.800298950E-16 2.655129056E-03 
002_295 002_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.709591494E-16 1.000000000E+20 1.251084274E+00 2.604001986E-16 1.101007721E-03 
002_295_SRH 002_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.262253854E-16 1.000000000E+20 1.275649366E+00 2.642404554E-16 2.664250208E-03 
003_295 003_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.267025773E-16 1.000000000E+20 1.253065622E+00 3.805990604E-16 1.363143024E-03 
003_295_SRH 003_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.839374185E-16 1.000000000E+20 1.275675902E+00 3.878363491E-16 2.677580654E-03 
004_295 004_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.096814984E-16 1.000000000E+20 1.263024961E+00 5.602630277E-16 1.630963163E-03 
004_295_SRH 004_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.671605306E-16 1.000000000E+20 1.275714073E+00 5.692328463E-16 2.697025489E-03 
005_295 005_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.269631562E-16 1.000000000E+20 1.266832343E+00 8.223915280E-16 1.888081918E-03 
005_295_SRH 005_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.862270945E-16 1.000000000E+20 1.275768569E+00 8.354501876E-16 2.725310497E-03 
006_295 006_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.917512118E-16 1.000000000E+20 1.267604341E+00 1.205471566E-15 2.118726412E-03 
006_295_SRH 006_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.546798434E-16 1.000000000E+20 1.275845462E+00 1.226129509E-15 2.766290056E-03 
007_295 007_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.024516098E-15 1.000000000E+20 1.273629720E+00 1.795456132E-15 2.341176848E-03 
007_295_SRH 007_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.893191817E-16 1.000000000E+20 1.275952164E+00 1.799419636E-15 2.825323841E-03 
008_295 008_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.340029005E-15 1.000000000E+20 1.275414550E+00 2.643316920E-15 2.556070828E-03 
008_295_SRH 008_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.109292751E-15 1.000000000E+20 1.276096848E+00 2.640605973E-15 2.909691583E-03 
009_295 009_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.757528498E-15 1.000000000E+20 1.275834790E+00 3.877386973E-15 2.762615417E-03 
009_295_SRH 009_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.533606315E-15 1.000000000E+20 1.276286973E+00 3.874761777E-15 3.028957709E-03 
010_295 010_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.292193372E-15 1.000000000E+20 1.276229861E+00 5.687828008E-15 2.992547066E-03 
010_295_SRH 010_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.076789977E-15 1.000000000E+20 1.276526890E+00 5.685309237E-15 3.195131853E-03 
011_295 011_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.950380518E-15 1.000000000E+20 1.277015063E+00 8.346691976E-15 3.264777778E-03 
011_295_SRH 011_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.774436278E-15 1.000000000E+20 1.285460677E+00 8.409280158E-15 3.429896003E-03 
012_295 012_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.783058296E-15 1.000000000E+20 1.289402489E+00 1.238410885E-14 3.618854254E-03 
012_295_SRH 012_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.588944827E-15 1.000000000E+20 1.289539785E+00 1.238205888E-14 3.732740087E-03 
013_295 013_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.739361186E-15 1.000000000E+20 1.294253720E+00 1.818756553E-14 3.968275737E-03 
013_295_SRH 013_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.570920289E-15 1.000000000E+20 1.295352331E+00 1.819051653E-14 4.057726479E-03 
014_295 014_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.761122471E-15 1.000000000E+20 1.295710478E+00 2.669352309E-14 4.408182916E-03 
014_295_SRH 014_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.589897337E-15 1.000000000E+20 1.295769245E+00 2.669175882E-14 4.479453432E-03 
015_295 015_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.842367405E-15 1.000000000E+20 1.296143594E+00 3.917091998E-14 4.924575846E-03 
015_295_SRH 015_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.681258317E-15 1.000000000E+20 1.296181491E+00 3.916931415E-14 4.984713331E-03 
016_295 016_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.221405514E-15 1.000000000E+20 1.309333368E+00 5.826413305E-14 5.552524852E-03 
016_295_SRH 016_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.068843841E-15 1.000000000E+20 1.309360390E+00 5.826282485E-14 5.598448844E-03 
017_295 017_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.505260790E-15 1.000000000E+20 1.309614878E+00 8.549686896E-14 6.152863551E-03 
017_295_SRH 017_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.359618677E-15 1.000000000E+20 1.309632178E+00 8.549560587E-14 6.192679191E-03 
018_295 018_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.082297913E-14 1.000000000E+20 1.309875809E+00 1.254688814E-13 6.825356584E-03 
018_295_SRH 018_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.068276273E-14 1.000000000E+20 1.309886816E+00 1.254675823E-13 6.860645313E-03 
019_295 019_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.287772498E-14 1.000000000E+20 1.326549257E+00 1.890783836E-13 7.584892946E-03 
019_295_SRH 019_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.276797139E-14 1.000000000E+20 1.327429389E+00 1.896517226E-13 7.619442676E-03 
