N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+15 305 3.800E-4 3.810605E+1 1.862280E+1 5.969080E-1 8.187380E+1
1.468000E+10 5.623E+15 305 3.800E-4 3.806508E+1 1.858820E+1 5.967900E-1 8.182550E+1
2.154000E+10 5.623E+15 305 3.800E-4 3.800581E+1 1.853810E+1 5.966170E-1 8.175610E+1
3.162000E+10 5.623E+15 305 3.800E-4 3.792066E+1 1.846630E+1 5.963610E-1 8.165710E+1
4.642000E+10 5.623E+15 305 3.800E-4 3.779952E+1 1.836430E+1 5.959850E-1 8.151770E+1
6.813000E+10 5.623E+15 305 3.800E-4 3.763315E+1 1.822350E+1 5.954320E-1 8.132590E+1
1.000000E+11 5.623E+15 305 3.800E-4 3.739979E+1 1.802860E+1 5.946090E-1 8.107040E+1
1.468000E+11 5.623E+15 305 3.800E-4 3.708841E+1 1.777050E+1 5.933850E-1 8.074650E+1
2.154000E+11 5.623E+15 305 3.800E-4 3.668903E+1 1.743870E+1 5.915540E-1 8.034940E+1
3.162000E+11 5.623E+15 305 3.800E-4 3.620208E+1 1.705250E+1 5.887560E-1 8.000540E+1
4.642000E+11 5.623E+15 305 3.800E-4 3.564200E+1 1.661550E+1 5.845390E-1 7.975130E+1
6.813000E+11 5.623E+15 305 3.800E-4 3.503342E+1 1.616440E+1 5.785990E-1 7.974430E+1
1.000000E+12 5.623E+15 305 3.800E-4 3.439962E+1 1.570170E+1 5.715160E-1 7.986660E+1
1.468000E+12 5.623E+15 305 3.800E-4 3.375210E+1 1.524770E+1 5.649170E-1 7.996840E+1
2.154000E+12 5.623E+15 305 3.800E-4 3.308976E+1 1.478500E+1 5.590700E-1 7.992130E+1
3.162000E+12 5.623E+15 305 3.800E-4 3.240520E+1 1.432300E+1 5.533640E-1 7.987470E+1
4.642000E+12 5.623E+15 305 3.800E-4 3.169111E+1 1.384370E+1 5.475530E-1 7.977890E+1
6.813000E+12 5.623E+15 305 3.800E-4 3.094276E+1 1.335940E+1 5.415980E-1 7.971680E+1
1.000000E+13 5.623E+15 305 3.800E-4 3.015778E+1 1.285600E+1 5.354890E-1 7.960810E+1
1.468000E+13 5.623E+15 305 3.800E-4 2.933540E+1 1.234800E+1 5.293170E-1 7.952200E+1
2.154000E+13 5.623E+15 305 3.800E-4 2.847601E+1 1.182260E+1 5.230430E-1 7.937710E+1
3.162000E+13 5.623E+15 305 3.800E-4 2.758102E+1 1.129450E+1 5.167080E-1 7.925240E+1
4.642000E+13 5.623E+15 305 3.800E-4 2.665292E+1 1.075260E+1 5.103440E-1 7.905090E+1
6.813000E+13 5.623E+15 305 3.800E-4 2.569526E+1 1.020600E+1 5.038500E-1 7.883150E+1
1.000000E+14 5.623E+15 305 3.800E-4 2.471273E+1 9.660600E+0 4.972830E-1 7.861000E+1
