X Y Yfit
1.0029460E-2 1.4541239E-2 1.3672088E-2
1.9959960E-2 2.9342661E-2 2.8184525E-2
2.9921050E-2 4.4105565E-2 4.3871285E-2
3.9975640E-2 6.2361348E-2 6.1034777E-2
4.9961570E-2 8.0434348E-2 7.9613487E-2
5.9970860E-2 1.0001222E-1 1.0001222E-1
7.0002560E-2 1.2209287E-1 1.2252522E-1
8.0068590E-2 1.4638948E-1 1.4752906E-1
9.0031620E-2 1.7384217E-1 1.7503643E-1
1.0005240E-1 2.0420270E-1 2.0591325E-1
1.1004970E-1 2.3879409E-1 2.4043368E-1
1.2004730E-1 2.7790574E-1 2.7925627E-1
1.3004490E-1 3.2197609E-1 3.2306046E-1
1.4004250E-1 3.7202191E-1 3.7263424E-1
1.5007420E-1 4.2872704E-1 4.2909441E-1
1.6004900E-1 4.9606217E-1 4.9295925E-1
1.7008070E-1 5.6975826E-1 5.6618209E-1
1.8003270E-1 6.5358913E-1 6.4913645E-1
1.9008730E-1 7.5020261E-1 7.4501761E-1
2.0003940E-1 8.5861609E-1 8.5373890E-1
2.1008250E-1 9.8429957E-1 9.7957028E-1
2.2010920E-1 1.1264974E+0 1.1238640E+0
2.3003820E-1 1.2879826E+0 1.2879822E+0
2.4006990E-1 1.4747304E+0 1.4785695E+0
2.5003310E-1 1.6879517E+0 1.6962756E+0
2.6008750E-1 1.9323600E+0 1.9490882E+0
2.7003930E-1 2.2143857E+0 2.2370469E+0
2.8004790E-1 2.5378609E+0 2.5702091E+0
2.9009100E-1 2.9123652E+0 2.9549994E+0
3.0004290E-1 3.3469261E+0 3.3935488E+0
3.1008580E-1 3.8532657E+0 3.9023421E+0
3.2003760E-1 4.4380435E+0 4.4816088E+0
3.3006910E-1 5.1323478E+0 5.1519096E+0
3.4005520E-1 5.9209826E+0 5.9173385E+0
3.5006400E-1 6.8306391E+0 6.7962339E+0
3.6009550E-1 7.8827435E+0 7.8043418E+0
3.7001320E-1 9.0808261E+0 8.9424571E+0
3.8002200E-1 1.0434726E+1 1.0251551E+1
3.9000800E-1 1.1985022E+1 1.1737833E+1
4.0003940E-1 1.3730209E+1 1.3433231E+1
4.0999130E-1 1.5710630E+1 1.5337855E+1
4.2001150E-1 1.7932078E+1 1.7503298E+1
4.3003180E-1 2.0367830E+1 1.9942054E+1
4.4002910E-1 2.3085965E+1 2.2672727E+1
4.5002650E-1 2.6084200E+1 2.5726069E+1
4.6000100E-1 2.9403887E+1 2.9118967E+1
4.7002120E-1 3.3101765E+1 3.2900446E+1
4.8001860E-1 3.7147317E+1 3.7069105E+1
4.9001600E-1 4.1585426E+1 4.1654431E+1
5.0005910E-1 4.6813130E+1 4.6699536E+1
5.1002220E-1 5.2144348E+1 5.2155461E+1
5.2003100E-1 5.8002043E+1 5.8102168E+1
5.2999420E-1 6.4293174E+1 6.4495563E+1
5.4004860E-1 7.1163739E+1 7.1433508E+1
5.5006890E-1 7.8528130E+1 7.8837359E+1
5.6002070E-1 8.6469478E+1 8.6674268E+1
5.7006360E-1 9.4955043E+1 9.5068977E+1
5.8002690E-1 1.0387387E+2 1.0387393E+2
5.9008120E-1 1.1324378E+2 1.1323249E+2
6.0003300E-1 1.2302187E+2 1.2295399E+2
6.1008740E-1 1.3325339E+2 1.3322656E+2
6.2008480E-1 1.4409213E+2 1.4387703E+2
6.3008210E-1 1.5524322E+2 1.5494777E+2
6.4011380E-1 1.6677235E+2 1.6646408E+2
6.5005420E-1 1.7855083E+2 1.7826278E+2
6.6006300E-1 1.9068457E+2 1.9051621E+2
6.7007180E-1 2.0335743E+2 2.0312905E+2
6.8008070E-1 2.1628987E+2 2.1608483E+2
6.9011210E-1 2.2958752E+2 2.2939917E+2
7.0007540E-1 2.4308430E+2 2.4293423E+2
7.1009560E-1 2.5675996E+2 2.5684444E+2
7.2009300E-1 2.7078835E+2 2.7100653E+2
7.3007890E-1 2.8508630E+2 2.8542222E+2
7.4007630E-1 2.9973191E+2 3.0011103E+2
7.5007370E-1 3.1453126E+2 3.1504452E+2
7.6010540E-1 3.2941374E+2 3.3026362E+2
7.7011420E-1 3.4455570E+2 3.4567006E+2
7.8010010E-1 3.5991935E+2 3.6125262E+2
7.9007480E-1 3.7562574E+2 3.7701737E+2
8.0010630E-1 3.9152852E+2 3.9306465E+2
8.1006960E-1 4.0753217E+2 4.0918469E+2
8.2010100E-1 4.2372983E+2 4.2558908E+2
8.3009840E-1 4.4009391E+2 4.4210475E+2
8.4009600E-1 4.5611304E+2 4.5877881E+2
8.5010460E-1 4.7298870E+2 4.7562320E+2
8.6011340E-1 4.9011609E+2 4.9261203E+2
8.7011080E-1 5.0772217E+2 5.0972031E+2
8.8008550E-1 5.2555435E+2 5.2692129E+2
8.9008280E-1 5.4363913E+2 5.4428744E+2
9.0013720E-1 5.6187478E+2 5.6187481E+2
9.1008900E-1 5.8031130E+2 5.7939818E+2
9.2013190E-1 5.9930261E+2 5.9719356E+2
9.3008380E-1 6.1859652E+2 6.1493386E+2
9.4010400E-1 6.3821739E+2 6.3289786E+2
9.5004440E-1 6.5814043E+2 6.5081682E+2
9.6005320E-1 6.7808913E+2 6.6895319E+2
9.7015310E-1 6.9871739E+2 6.8734585E+2
9.7999100E-1 7.1901783E+2 7.0534799E+2
9.9014810E-1 7.4032652E+2 7.2401838E+2
9.9994020E-1 7.6173565E+2 7.4209786E+2
