T d154 d184 d214 d244
d 150 180 210 240
290 1.217212720E+00 1.214557111E+00 1.212336742E+00 1.210095391E+00
295 1.219364200E+00 1.216725035E+00 1.214789539E+00 1.212567890E+00
300 1.221823060E+00 1.219286173E+00 1.217335041E+00 1.215136608E+00
305 1.224141437E+00 1.221373680E+00 1.219399919E+00 1.217352371E+00
310 1.227129522E+00 1.223992627E+00 1.221713521E+00 1.219630247E+00
315 1.229795432E+00 1.226336525E+00 1.223805324E+00 1.221410210E+00
320 1.231742391E+00 1.227898042E+00 1.224775434E+00 1.222154824E+00
325 1.233666674E+00 1.229330037E+00 1.225701283E+00 1.222557436E+00
330 1.234949436E+00 1.230004848E+00 1.225545479E+00 1.222028374E+00
335 1.234590806E+00 1.228796148E+00 1.223515720E+00 1.219318173E+00
340 1.233028267E+00 1.226234551E+00 1.220008485E+00 1.215009808E+00
