N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.233589256E+00 1.227180274E+00 1.221116707E+00 1.215978205E+00
1.016672606E+01 1.233643108E+00 1.227268548E+00 1.221250081E+00 1.216167530E+00
1.033324570E+01 1.233721823E+00 1.227397215E+00 1.221444030E+00 1.216442018E+00
1.049996187E+01 1.233836541E+00 1.227584177E+00 1.221724778E+00 1.216837742E+00
1.066670514E+01 1.234003231E+00 1.227854573E+00 1.222128692E+00 1.217403699E+00
1.083333839E+01 1.234244346E+00 1.228243104E+00 1.222704653E+00 1.218204027E+00
1.100000000E+01 1.234590806E+00 1.228796148E+00 1.223515720E+00 1.219318173E+00
1.116672606E+01 1.235084091E+00 1.229573006E+00 1.224638452E+00 1.220836298E+00
1.133324570E+01 1.235777240E+00 1.230644799E+00 1.226156685E+00 1.222847119E+00
1.149996187E+01 1.236734010E+00 1.232087933E+00 1.228148228E+00 1.225416029E+00
1.166670514E+01 1.238023358E+00 1.233970880E+00 1.230662566E+00 1.228556485E+00
1.183333839E+01 1.239708031E+00 1.236333494E+00 1.233694938E+00 1.232205781E+00
1.200000000E+01 1.241826652E+00 1.239164494E+00 1.237168611E+00 1.236220919E+00
1.216672606E+01 1.244374414E+00 1.242388556E+00 1.240939648E+00 1.240406578E+00
1.233324570E+01 1.247291952E+00 1.245875118E+00 1.244830480E+00 1.244567703E+00
1.249996187E+01 1.250472884E+00 1.249471651E+00 1.248679670E+00 1.248561639E+00
1.266670514E+01 1.253792027E+00 1.253047403E+00 1.252383074E+00 1.252324070E+00
1.283333839E+01 1.257142344E+00 1.256525629E+00 1.255907437E+00 1.255861786E+00
1.300000000E+01 1.260461959E+00 1.259890579E+00 1.259276836E+00 1.259226119E+00
