Bo Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.500000000E+01 1.000000000E+01 1.048085166E+00 1.014130450E+00 3.395471600E-02 1.042935170E+00 1.012226743E+00 3.070842700E-02 5.149996000E-03 1.903707000E-03
1.500000000E+01 1.016672606E+01 1.047964792E+00 1.014115263E+00 3.384952900E-02 1.044328776E+00 1.012756475E+00 3.157230100E-02 3.636016000E-03 1.358788000E-03
1.500000000E+01 1.033324570E+01 1.047789328E+00 1.014093079E+00 3.369624900E-02 1.045252332E+00 1.013136627E+00 3.211570500E-02 2.536996000E-03 9.564520000E-04
1.500000000E+01 1.049996187E+01 1.047534385E+00 1.014060750E+00 3.347363500E-02 1.045780276E+00 1.013394421E+00 3.238585500E-02 1.754109000E-03 6.663290000E-04
1.500000000E+01 1.066670514E+01 1.047165707E+00 1.014013793E+00 3.315191400E-02 1.045961755E+00 1.013553117E+00 3.240863800E-02 1.203952000E-03 4.606760000E-04
1.500000000E+01 1.083333839E+01 1.046636217E+00 1.013945919E+00 3.269029800E-02 1.045815138E+00 1.013629253E+00 3.218588500E-02 8.210790000E-04 3.166660000E-04
1.500000000E+01 1.100000000E+01 1.045883363E+00 1.013848513E+00 3.203485000E-02 1.045326884E+00 1.013631824E+00 3.169506000E-02 5.564790000E-04 2.166890000E-04
1.500000000E+01 1.116672606E+01 1.044828408E+00 1.013710177E+00 3.111823100E-02 1.044453838E+00 1.013562475E+00 3.089136300E-02 3.745700000E-04 1.477020000E-04
1.500000000E+01 1.133324570E+01 1.043380963E+00 1.013516690E+00 2.986427300E-02 1.043130901E+00 1.013416377E+00 2.971452400E-02 2.500620000E-04 1.003130000E-04
1.500000000E+01 1.149996187E+01 1.041454373E+00 1.013252020E+00 2.820235300E-02 1.041289134E+00 1.013184147E+00 2.810498700E-02 1.652390000E-04 6.787300000E-05
1.500000000E+01 1.166670514E+01 1.038999173E+00 1.012901511E+00 2.609766200E-02 1.038891359E+00 1.012855769E+00 2.603559000E-02 1.078140000E-04 4.574200000E-05
1.500000000E+01 1.183333839E+01 1.036058933E+00 1.012458813E+00 2.360012000E-02 1.035989598E+00 1.012428110E+00 2.356148800E-02 6.933500000E-05 3.070300000E-05
1.500000000E+01 1.200000000E+01 1.032838673E+00 1.011937410E+00 2.090126300E-02 1.032794680E+00 1.011916866E+00 2.087781400E-02 4.399300000E-05 2.054400000E-05
1.500000000E+01 1.216672606E+01 1.029746296E+00 1.011385257E+00 1.836103900E-02 1.029718531E+00 1.011371509E+00 1.834702200E-02 2.776500000E-05 1.374800000E-05
1.500000000E+01 1.233324570E+01 1.027338693E+00 1.010895348E+00 1.644334500E-02 1.027320900E+00 1.010886082E+00 1.643481800E-02 1.779300000E-05 9.266000000E-06
1.500000000E+01 1.249996187E+01 1.026131840E+00 1.010600091E+00 1.553174900E-02 1.026119880E+00 1.010593722E+00 1.552615800E-02 1.196000000E-05 6.369000000E-06
1.500000000E+01 1.266670514E+01 1.026364964E+00 1.010640926E+00 1.572403800E-02 1.026356287E+00 1.010636381E+00 1.571990600E-02 8.677000000E-06 4.545000000E-06
1.500000000E+01 1.283333839E+01 1.027935899E+00 1.011124414E+00 1.681148500E-02 1.027929081E+00 1.011120992E+00 1.680808900E-02 6.818000000E-06 3.422000000E-06
