T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
340 001_340 34.101 5.231690E-1 3.731831E+1 7.903180E+1 1.543000E+1 4.405480E-1 3.502457E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 3.162E+16
340 002_340 34.101 5.227220E-1 3.721755E+1 7.902010E+1 1.537290E+1 4.401160E-1 3.492923E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 3.162E+16
340 003_340 34.101 5.221040E-1 3.707740E+1 7.900390E+1 1.529380E+1 4.395290E-1 3.479581E+1 1.000000E+2 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 3.162E+16
340 004_340 34.101 5.212680E-1 3.688660E+1 7.898150E+1 1.518640E+1 4.387530E-1 3.461269E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 3.162E+16
340 005_340 34.101 5.201690E-1 3.663411E+1 7.895150E+1 1.504500E+1 4.377630E-1 3.436777E+1 1.000000E+2 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 3.162E+16
340 006_340 34.101 5.187230E-1 3.631160E+1 7.891970E+1 1.486510E+1 4.365560E-1 3.405072E+1 1.000000E+2 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 3.162E+16
340 007_340 34.101 5.169610E-1 3.591641E+1 7.887710E+1 1.464540E+1 4.351530E-1 3.365579E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 3.162E+16
340 008_340 34.101 5.149050E-1 3.545326E+1 7.878880E+1 1.438290E+1 4.329920E-1 3.321752E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 3.162E+16
340 009_340 34.101 5.125800E-1 3.493306E+1 7.872330E+1 1.409620E+1 4.306290E-1 3.273390E+1 1.000000E+2 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 3.162E+16
340 010_340 34.101 5.100030E-1 3.436849E+1 7.864800E+1 1.378540E+1 4.282010E-1 3.219389E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 3.162E+16
