x N
1.6820486E+0 1.1456505E+21
1.6694075E+0 1.1445205E+21
1.6566447E+0 1.1467782E+21
1.6438590E+0 1.1717970E+21
1.6314503E+0 1.1740261E+21
1.6185142E+0 1.1686013E+21
1.6057902E+0 1.1756617E+21
1.5928023E+0 1.1609842E+21
1.5795408E+0 1.1541779E+21
1.5661778E+0 1.1713863E+21
1.5530868E+0 1.1690258E+21
1.5394399E+0 1.1676312E+21
1.5260870E+0 1.1554587E+21
1.5119068E+0 1.1547252E+21
1.4982907E+0 1.1746365E+21
1.4843251E+0 1.1565761E+21
1.4700148E+0 1.1461219E+21
1.4555149E+0 1.1647007E+21
1.4413872E+0 1.1492612E+21
1.4262040E+0 1.1422586E+21
1.4115996E+0 1.1572298E+21
1.3964861E+0 1.1374439E+21
1.3810394E+0 1.1461197E+21
1.3658243E+0 1.1320920E+21
1.3496381E+0 1.1214818E+21
1.3337607E+0 1.1382833E+21
1.3176655E+0 1.1253276E+21
1.3010209E+0 1.1166243E+21
1.2842537E+0 1.1219477E+21
1.2673331E+0 1.1172550E+21
1.2499688E+0 1.0979777E+21
1.2319586E+0 1.0922338E+21
1.2138970E+0 1.0948219E+21
1.1954313E+0 1.0780345E+21
1.1762224E+0 1.0654112E+21
