N x
1.6986488E+0 1.1766437E+21
1.6864631E+0 1.1836272E+21
1.6743340E+0 1.1739103E+21
1.6617657E+0 1.1686838E+21
1.6493429E+0 1.2117309E+21
1.6374840E+0 1.2246788E+21
1.6251362E+0 1.2518775E+21
1.6136331E+0 1.2227384E+21
1.6005241E+0 1.1851322E+21
1.5880498E+0 1.2007281E+21
1.5750657E+0 1.1635509E+21
1.5615613E+0 1.1650210E+21
1.5483891E+0 1.1561559E+21
1.5344417E+0 1.1762115E+21
1.5215052E+0 1.1897967E+21
1.5076217E+0 1.1543495E+21
1.4936146E+0 1.1793654E+21
1.4800721E+0 1.1878078E+21
1.4660012E+0 1.1547348E+21
1.4513951E+0 1.1585804E+21
1.4371406E+0 1.1668962E+21
1.4224480E+0 1.1598106E+21
1.4077199E+0 1.1544816E+21
1.3925783E+0 1.1355437E+21
1.3770218E+0 1.1360460E+21
1.3615527E+0 1.1465358E+21
1.3459281E+0 1.1307893E+21
1.3296541E+0 1.1252950E+21
1.3134906E+0 1.1438657E+21
1.2973495E+0 1.1311640E+21
1.2804063E+0 1.1055931E+21
1.2630572E+0 1.1071877E+21
1.2456984E+0 1.1109706E+21
1.2279806E+0 1.0934432E+21
1.2095399E+0 1.0935041E+21
1.1912865E+0 1.0841275E+21
1.1719412E+0 1.0693146E+21
1.1525548E+0 1.0644895E+21
1.1323664E+0 1.0509194E+21
1.1117610E+0 1.0493606E+21
1.0907550E+0 1.0490771E+21
