x N
1.6782102E+0 1.1675735E+21
1.6657788E+0 1.1760055E+21
1.6534342E+0 1.1715105E+21
1.6407185E+0 1.1628022E+21
1.6279933E+0 1.1801973E+21
1.6154583E+0 1.1905973E+21
1.6027566E+0 1.1879089E+21
1.5899646E+0 1.1742173E+21
1.5767556E+0 1.1667518E+21
1.5635817E+0 1.1698925E+21
1.5502199E+0 1.1808452E+21
1.5370690E+0 1.1816059E+21
1.5234920E+0 1.1632871E+21
1.5096799E+0 1.1755572E+21
1.4961455E+0 1.1826714E+21
1.4822462E+0 1.1553694E+21
1.4677983E+0 1.1500773E+21
1.4534950E+0 1.1702104E+21
1.4392631E+0 1.1607503E+21
1.4244359E+0 1.1591492E+21
1.4098698E+0 1.1598464E+21
1.3947482E+0 1.1454710E+21
1.3794880E+0 1.1453714E+21
1.3640271E+0 1.1252539E+21
1.3478573E+0 1.1285169E+21
1.3321228E+0 1.1497905E+21
1.3161657E+0 1.1251461E+21
1.2993364E+0 1.1136098E+21
1.2826231E+0 1.1256212E+21
1.2657152E+0 1.1160146E+21
1.2482547E+0 1.1009592E+21
1.2303916E+0 1.0952232E+21
1.2122320E+0 1.0983447E+21
1.1939354E+0 1.0880261E+21
1.1748560E+0 1.0739360E+21
