fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 10:46:52 295 39.3 1.000E+000 8.300E-001 4.629E-006 2.925E+004 3.057E+000 3.041E-009 9.342E-004 
0T02 10:52:00 295 39.3 1.000E+000 8.300E-001 4.640E-006 2.862E+004 3.055E+000 3.048E-009 8.707E-004 
0T03 10:54:36 295 39.3 1.000E+000 8.300E-001 4.730E-006 2.516E+004 3.050E+000 3.078E-009 1.198E-003 
0T04 10:56:48 295 39.3 1.000E+000 8.300E-001 4.716E-006 2.632E+004 3.054E+000 3.053E-009 8.818E-004 
0T05 11:00:46 295 39.3 1.000E+000 8.300E-001 4.682E-006 2.795E+004 3.055E+000 3.045E-009 8.376E-004 
0T06 11:05:08 295 39.3 1.000E+000 8.300E-001 4.763E-006 2.708E+004 3.053E+000 3.062E-009 8.786E-004 
0T07 11:09:28 294.9 39.32 1.000E+000 8.300E-001 4.679E-006 2.631E+004 3.052E+000 3.046E-009 8.987E-004 
0T08 11:13:22 295.1 39.29 1.000E+000 8.300E-001 4.863E-006 2.748E+004 3.051E+000 3.078E-009 8.496E-004 
0T09 11:19:08 295.1 39.29 1.000E+000 8.300E-001 4.795E-006 2.871E+004 3.057E+000 3.056E-009 8.684E-004 
0T10 11:24:16 295.1 39.29 1.000E+000 8.300E-001 4.772E-006 3.048E+004 3.059E+000 3.044E-009 9.163E-004 
0T11 11:27:22 295 39.3 1.000E+000 8.300E-001 4.752E-006 3.121E+004 3.063E+000 3.007E-009 8.453E-004 
0T12 11:32:18 294.9 39.32 1.000E+000 8.300E-001 4.700E-006 2.941E+004 3.058E+000 3.018E-009 9.769E-004 
0T13 11:37:08 295 39.3 1.000E+000 8.300E-001 4.844E-006 2.735E+004 3.053E+000 3.059E-009 8.415E-004 
