N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.194885247E+00 1.182001301E+00 1.153579031E+00 1.096657180E+00 1.015223518E+00 1.015616754E+00 1.018009637E+00 1.023045609E+00 1.031652060E+00 1.044828408E+00 1.063386543E+00
1.600000000E+01 1.248680264E+00 1.249785529E+00 1.251575574E+00 1.253355394E+00 1.255069731E+00 1.255772536E+00 1.254522066E+00 1.249589809E+00 1.238232829E+00 1.215933546E+00 1.176386697E+00
1.700000000E+01 1.317326891E+00 1.316704408E+00 1.317334476E+00 1.319180171E+00 1.321727917E+00 1.325018413E+00 1.328889044E+00 1.332955363E+00 1.336541274E+00 1.340380779E+00 1.343508794E+00
1.549996187E+01 1.224036940E+00 1.224444114E+00 1.223843530E+00 1.220540413E+00 1.211815945E+00 1.192514791E+00 1.154505224E+00 1.087241221E+00 1.010571915E+00 1.010906447E+00 1.012337200E+00
1.649996187E+01 1.277417896E+00 1.277864770E+00 1.279316965E+00 1.281528582E+00 1.284364552E+00 1.287470872E+00 1.290812973E+00 1.293440624E+00 1.295145292E+00 1.295301554E+00 1.292957365E+00
1.674996808E+01 1.294908040E+00 1.294794696E+00 1.295825859E+00 1.297862794E+00 1.300842373E+00 1.304155427E+00 1.308010899E+00 1.311565538E+00 1.314814788E+00 1.317344225E+00 1.318688241E+00
1.624993176E+01 1.262158606E+00 1.263101738E+00 1.264705555E+00 1.266901030E+00 1.269399700E+00 1.271858125E+00 1.273829783E+00 1.274371979E+00 1.272616864E+00 1.267001596E+00 1.254936163E+00
1.574996808E+01 1.236611793E+00 1.237681938E+00 1.238905244E+00 1.239642588E+00 1.238225022E+00 1.234141542E+00 1.223898899E+00 1.202580200E+00 1.162771773E+00 1.093992225E+00 1.008872121E+00
1.524993176E+01 1.212404059E+00 1.209805336E+00 1.202809805E+00 1.186510983E+00 1.152418487E+00 1.088462864E+00 1.012652108E+00 1.013082957E+00 1.015016738E+00 1.018934154E+00 1.025500254E+00
