cprpf1Mn1.dat - 28.3.2024  :44970000
T=293.90 f=1000000 Vm=0.01 Im=50

cprpf1Mn2.dat - 28.3.2024  :45086000
T=293.91 f=1000000 Vm=0.01 Im=50

cprp100fn1.dat - 28.3.2024  :45202000
T=293.93 f=100000 Vm=0.01 Im=50

cprp100fn2.dat - 28.3.2024  :45316000
T=293.95 f=100000 Vm=0.01 Im=50

cprp10fn1.dat - 28.3.2024  :45434000
T=293.96 f=10000 Vm=0.01 Im=50

cprp10fn2.dat - 28.3.2024  :45550000
T=293.98 f=10000 Vm=0.01 Im=50

cprpf1Mn3.dat - 28.3.2024  :45776000
T=294.01 f=1000000 Vm=0.01 Im=50

cprpf1Mn4.dat - 28.3.2024  :45892000
T=294.03 f=1000000 Vm=0.01 Im=50

cprp100fn3.dat - 28.3.2024  :46006000
T=294.04 f=100000 Vm=0.01 Im=50

cprp100fn4.dat - 28.3.2024  :46122000
T=294.05 f=100000 Vm=0.01 Im=50

cprp10fn3.dat - 28.3.2024  :46238000
T=294.07 f=10000 Vm=0.01 Im=50

cprp10fn4.dat - 28.3.2024  :46354000
T=294.09 f=10000 Vm=0.01 Im=50

rzm1V2n1.dat - 28.3.2024  :46582000
T=294.11 f=1000000 Vb=-1.2 Vm=0.01 Im=50

rzm1V1n1.dat - 28.3.2024  :46758000
T=294.13 f=1000000 Vb=-1.1 Vm=0.01 Im=50

rzm1Vn1.dat - 28.3.2024  :46932000
T=294.14 f=1000000 Vb=-1 Vm=0.01 Im=50

rzm0V9n1.dat - 28.3.2024  :47108000
T=294.17 f=1000000 Vb=-0.9 Vm=0.01 Im=50

rzm0V8n1.dat - 28.3.2024  :47282000
T=294.19 f=1000000 Vb=-0.8 Vm=0.01 Im=50

rzm0V7n1.dat - 28.3.2024  :47456000
T=294.20 f=1000000 Vb=-0.7 Vm=0.01 Im=50

rzm0V6n1.dat - 28.3.2024  :47632000
T=294.22 f=1000000 Vb=-0.6 Vm=0.01 Im=50

rzm0V5n1.dat - 28.3.2024  :47806000
T=294.23 f=1000000 Vb=-0.5 Vm=0.01 Im=50

rzm0V4n1.dat - 28.3.2024  :47982000
T=294.25 f=1000000 Vb=-0.4 Vm=0.01 Im=50

rzm0V3n1.dat - 28.3.2024  :48156000
T=294.27 f=1000000 Vb=-0.3 Vm=0.01 Im=50

rzm0V2n1.dat - 28.3.2024  :48330000
T=294.28 f=1000000 Vb=-0.2 Vm=0.01 Im=50

rzm0V1n1.dat - 28.3.2024  :48506000
T=294.30 f=1000000 Vb=-0.1 Vm=0.01 Im=50

rz0Vn1.dat - 28.3.2024  :48680000
T=294.31 f=1000000 Vm=0.01 Im=50

rz0V1n1.dat - 28.3.2024  :48856000
T=294.32 f=1000000 Vb=0.1 Vm=0.01 Im=50

rz0V2n1.dat - 28.3.2024  :49030000
T=294.33 f=1000000 Vb=0.2 Vm=0.01 Im=50

rz0V3n1.dat - 28.3.2024  :49204000
T=294.35 f=1000000 Vb=0.3 Vm=0.01 Im=50

