fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
00T1 7:7 297.3 39 1.000E+000 3.537E+000 3.889E-011 6.832E+002 2.794E+000 4.282E-006 4.939E-004 
00T2 7:23 300.6 38.57 1.000E+000 3.483E+000 6.526E-011 6.991E+002 2.720E+000 4.509E-006 1.426E-003 
00T3 7:44 303.8 38.16 1.000E+000 3.605E+000 1.159E-010 7.145E+002 2.695E+000 5.169E-006 9.148E-004 
00T4 8:6 307.2 37.74 1.000E+000 3.620E+000 2.037E-010 7.305E+002 2.668E+000 5.926E-006 9.734E-004 
00T5 8:26 310.1 37.39 1.000E+000 3.482E+000 3.267E-010 7.437E+002 2.693E+000 7.278E-006 3.862E-004 
00T6 8:42 313.5 36.98 1.000E+000 3.417E+000 5.376E-010 7.587E+002 2.637E+000 8.002E-006 9.796E-004 
00T7 9:1 315.4 36.76 1.000E+000 3.298E+000 7.005E-010 7.667E+002 2.607E+000 8.460E-006 1.741E-003 
00T8 9:20 318.8 36.37 1.000E+000 3.442E+000 1.249E-009 7.803E+002 2.653E+000 1.090E-005 7.584E-004 
00T9 9:39 320.7 36.15 1.000E+000 3.522E+000 1.649E-009 7.875E+002 2.649E+000 1.210E-005 9.347E-004 
0T10 9:58 323.5 35.84 1.000E+000 3.767E+000 2.455E-009 7.974E+002 2.622E+000 1.338E-005 3.581E-004 
0T11 10:18 325.9 35.58 1.000E+000 3.871E+000 3.403E-009 8.052E+002 2.600E+000 1.475E-005 2.419E-004 
0T12 10:40 328.2 35.33 1.000E+000 4.230E+000 4.554E-009 8.120E+002 2.558E+000 1.559E-005 9.070E-004 
0T13 11:3 330.5 35.08 1.000E+000 4.087E+000 6.358E-009 8.181E+002 2.570E+000 1.785E-005 4.728E-004 
0T14 11:23 333.5 34.77 1.000E+000 3.439E+000 9.752E-009 8.250E+002 2.589E+000 2.130E-005 8.117E-004 
0T15 11:54 336 34.51 1.000E+000 3.156E+000 1.389E-008 8.296E+002 2.601E+000 2.423E-005 6.475E-004 
