N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.538942800E-02 4.504276700E-02 4.458277300E-02 4.423913800E-02
1.016672606E+01 4.535453200E-02 4.499143800E-02 4.451031600E-02 4.414056800E-02
1.033324570E+01 4.530398400E-02 4.491753700E-02 4.440677600E-02 4.400093100E-02
1.049996187E+01 4.523115800E-02 4.481204400E-02 4.426059200E-02 4.380619400E-02
1.066670514E+01 4.512709200E-02 4.466331500E-02 4.405769400E-02 4.354057500E-02
1.083333839E+01 4.498016500E-02 4.445730100E-02 4.378278500E-02 4.318934400E-02
1.100000000E+01 4.477624300E-02 4.417898000E-02 4.342257800E-02 4.274422500E-02
1.116672606E+01 4.449996700E-02 4.381573000E-02 4.297176600E-02 4.221160300E-02
1.133324570E+01 4.413798600E-02 4.336353300E-02 4.244133200E-02 4.162128300E-02
1.149996187E+01 4.368496800E-02 4.283533700E-02 4.185277600E-02 4.102043400E-02
1.166670514E+01 4.315206400E-02 4.226910200E-02 4.130070300E-02 4.051332100E-02
1.183333839E+01 4.257544800E-02 4.173022200E-02 4.084654800E-02 4.017018100E-02
1.200000000E+01 4.201957700E-02 4.130261000E-02 4.058963800E-02 4.007022300E-02
1.216672606E+01 4.156878700E-02 4.106629900E-02 4.057418500E-02 4.022685000E-02
1.233324570E+01 4.130018700E-02 4.106717700E-02 4.079687200E-02 4.060245100E-02
1.249996187E+01 4.126691900E-02 4.129390000E-02 4.120135000E-02 4.111304600E-02
1.266670514E+01 4.144893800E-02 4.167905300E-02 4.170267000E-02 4.167103100E-02
1.283333839E+01 4.177308500E-02 4.212729600E-02 4.220798100E-02 4.219879500E-02
1.300000000E+01 4.214083200E-02 4.255117100E-02 4.265172800E-02 4.264994700E-02
