N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 2.103582300E-02 1.966437800E-02 1.693870600E-02 1.061622600E-02 -2.016328000E-03 -2.606401000E-02 -7.023685500E-02 -1.427771020E-01 -1.815805850E-01 -1.500055550E-01 -8.449759400E-02
1.016672606E+01 2.102940700E-02 1.968518900E-02 1.697829700E-02 1.069497300E-02 -1.859765000E-03 -2.576213400E-02 -6.968810300E-02 -1.418867410E-01 -1.816796530E-01 -1.502110050E-01 -8.488467200E-02
1.033324570E+01 2.104262700E-02 1.968462400E-02 1.703570300E-02 1.080912400E-02 -1.632876000E-03 -2.532456500E-02 -6.889213200E-02 -1.405933990E-01 -1.818238940E-01 -1.505102700E-01 -8.544893100E-02
1.049996187E+01 2.104548700E-02 1.970398600E-02 1.711848100E-02 1.097362800E-02 -1.305957000E-03 -2.469393300E-02 -6.774384300E-02 -1.387237480E-01 -1.820330570E-01 -1.509445930E-01 -8.626882900E-02
1.066670514E+01 2.107431900E-02 1.975689400E-02 1.723686800E-02 1.120869100E-02 -8.389420000E-04 -2.379267700E-02 -6.610047000E-02 -1.360401060E-01 -1.823347220E-01 -1.515717240E-01 -8.745465500E-02
1.083333839E+01 2.111578900E-02 1.983865800E-02 1.737290400E-02 1.154057200E-02 -1.798860000E-04 -2.252018100E-02 -6.377557200E-02 -1.322275560E-01 -1.827663290E-01 -1.524703550E-01 -8.915806400E-02
1.100000000E+01 2.117893400E-02 1.996001800E-02 1.760549600E-02 1.200106800E-02 7.339870000E-04 -2.075451900E-02 -6.054089200E-02 -1.268919780E-01 -1.833766850E-01 -1.537440780E-01 -9.158085500E-02
1.116672606E+01 2.127245100E-02 2.012913100E-02 1.792377100E-02 1.262458100E-02 1.970064000E-03 -1.836437700E-02 -5.614626600E-02 -1.195851200E-01 -1.842255540E-01 -1.555213100E-01 -9.497786400E-02
1.133324570E+01 2.140001700E-02 2.036411500E-02 1.834325600E-02 1.344060900E-02 3.585109000E-03 -1.523883600E-02 -5.037273200E-02 -1.098844140E-01 -1.853784740E-01 -1.579460330E-01 -9.964393800E-02
1.149996187E+01 2.157354600E-02 2.065133700E-02 1.887153600E-02 1.446036300E-02 5.598159000E-03 -1.134045700E-02 -4.313125900E-02 -9.755629400E-02 -1.796717350E-01 -1.611515400E-01 -1.058687150E-01
1.166670514E+01 2.174510000E-02 2.099711200E-02 1.949861600E-02 1.565959200E-02 7.956183000E-03 -6.773800000E-03 -3.459647300E-02 -8.280093500E-02 -1.573280520E-01 -1.652086470E-01 -1.138405970E-01
1.183333839E+01 2.198540600E-02 2.138433100E-02 2.018948300E-02 1.696577700E-02 1.051000600E-02 -1.833849000E-03 -2.531025100E-02 -6.648108900E-02 -1.318036450E-01 -1.700512810E-01 -1.234953750E-01
1.200000000E+01 2.223808700E-02 2.175584100E-02 2.087076000E-02 1.826333000E-02 1.302915000E-02 3.024855000E-03 -1.613658500E-02 -5.008812500E-02 -1.053431560E-01 -1.754070740E-01 -1.343553420E-01
1.216672606E+01 2.246102300E-02 2.212847100E-02 2.148313700E-02 1.942404900E-02 1.526939000E-02 7.328452000E-03 -7.992262000E-03 -3.537532000E-02 -8.085886700E-02 -1.480066310E-01 -1.454816710E-01
1.233324570E+01 2.262766500E-02 2.240977300E-02 2.196325700E-02 2.034880200E-02 1.706079700E-02 1.076642100E-02 -1.475907000E-03 -2.350435000E-02 -6.066962900E-02 -1.174531750E-01 -1.556869580E-01
1.249996187E+01 2.269094400E-02 2.254981600E-02 2.227073600E-02 2.099270900E-02 1.835326600E-02 1.328073100E-02 3.321445000E-03 -1.474816500E-02 -4.545661000E-02 -9.369418500E-02 -1.577720030E-01
1.266670514E+01 2.263127300E-02 2.254645200E-02 2.239257000E-02 2.136079100E-02 1.919322000E-02 1.500450300E-02 6.690131000E-03 -8.477971000E-03 -3.446412900E-02 -7.609988800E-02 -1.334801340E-01
1.283333839E+01 2.244045700E-02 2.240069400E-02 2.233986500E-02 2.148798600E-02 1.966811300E-02 1.613331900E-02 9.030252000E-03 -3.986647000E-03 -2.641841800E-02 -6.290609400E-02 -1.145710540E-01
1.300000000E+01 2.216843800E-02 2.213328000E-02 2.214054500E-02 2.142086000E-02 1.986477900E-02 1.683562500E-02 1.066750200E-02 -6.772790000E-04 -2.029825800E-02 -5.257566300E-02 -9.918982200E-02
