T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 2.675466400E-02 2.675406700E-02 2.673487800E-02 2.673012200E-02 2.670730300E-02 2.669148800E-02 2.667542500E-02 2.665926800E-02 2.664411400E-02 2.663032200E-02 2.661299100E-02 2.659191400E-02 2.656407000E-02 2.651755400E-02 2.646400200E-02 2.638598300E-02 2.631252400E-02 2.621314900E-02 2.608320300E-02
295 2.648070000E-02 2.648363900E-02 2.648787100E-02 2.644637900E-02 2.644583600E-02 2.644060000E-02 2.645186400E-02 2.646227400E-02 2.649821500E-02 2.654143600E-02 2.658240800E-02 2.662967800E-02 2.665101200E-02 2.667633700E-02 2.667462000E-02 2.665759200E-02 2.660738700E-02 2.653613900E-02 2.642223800E-02
300 2.544125700E-02 2.545109100E-02 2.546532900E-02 2.548580900E-02 2.551497100E-02 2.551049400E-02 2.555535900E-02 2.563244000E-02 2.573584600E-02 2.586590600E-02 2.602062300E-02 2.617469900E-02 2.633466600E-02 2.644166200E-02 2.652762500E-02 2.655123700E-02 2.653003700E-02 2.646574000E-02 2.635991500E-02
305 2.354349800E-02 2.356626700E-02 2.359922400E-02 2.364665800E-02 2.371428200E-02 2.380943600E-02 2.390737200E-02 2.408579500E-02 2.432422500E-02 2.460895200E-02 2.494631100E-02 2.530831600E-02 2.564859500E-02 2.594475500E-02 2.615441500E-02 2.628114700E-02 2.632875000E-02 2.630703200E-02 2.622613800E-02
310 1.934044100E-02 1.938842100E-02 1.945789900E-02 1.955786600E-02 1.970040400E-02 1.990099200E-02 2.017803600E-02 2.053956700E-02 2.102660800E-02 2.162856200E-02 2.231809400E-02 2.306033200E-02 2.378994800E-02 2.440464700E-02 2.487818200E-02 2.519932800E-02 2.538336100E-02 2.545586000E-02 2.544073000E-02
315 1.228301700E-02 1.237894800E-02 1.251785500E-02 1.271769500E-02 1.300262500E-02 1.340359300E-02 1.395730700E-02 1.470198900E-02 1.566725200E-02 1.685748400E-02 1.823201300E-02 1.969410900E-02 2.110526900E-02 2.232972600E-02 2.328502600E-02 2.396174100E-02 2.440196600E-02 2.466282300E-02 2.479209600E-02
320 -1.669316000E-03 -1.480830000E-03 -1.207872000E-03 -8.150200000E-04 -2.547130000E-04 5.341350000E-04 1.624264000E-03 3.091631000E-03 4.995750000E-03 7.346645000E-03 1.006514000E-02 1.296031100E-02 1.575788500E-02 1.819033100E-02 2.010004900E-02 2.147860100E-02 2.242013500E-02 2.304417100E-02 2.344623600E-02
325 -2.811477800E-02 -2.776501800E-02 -2.725829900E-02 -2.652859900E-02 -2.548702900E-02 -2.401890800E-02 -2.198689100E-02 -1.924598100E-02 -1.567973000E-02 -1.126257600E-02 -6.136702000E-03 -6.589480000E-04 4.649629000E-03 9.276831000E-03 1.292338400E-02 1.558231100E-02 1.744560900E-02 1.874908400E-02 1.967527500E-02
330 -7.303149700E-02 -7.242490000E-02 -7.154538500E-02 -7.027733800E-02 -6.846414000E-02 -6.590231500E-02 -6.234457300E-02 -5.752389600E-02 -5.121467100E-02 -4.334328100E-02 -3.413278900E-02 -2.420459200E-02 -1.450663400E-02 -5.999918000E-03 7.382970000E-04 5.685424000E-03 9.203382000E-03 1.173681100E-02 1.362483100E-02
335 -1.457550940E-01 -1.448114790E-01 -1.434411940E-01 -1.414612330E-01 -1.386210810E-01 -1.345900560E-01 -1.289566820E-01 -1.212577790E-01 -1.110668340E-01 -9.816994600E-02 -8.282241000E-02 -6.597372900E-02 -4.922011200E-02 -3.429811600E-02 -2.233784300E-02 -1.347059500E-02 -7.090781000E-03 -2.410805000E-03 1.164440000E-03
340 -1.900195370E-01 -1.901561940E-01 -1.903549510E-01 -1.906428630E-01 -1.910573470E-01 -1.916488580E-01 -1.924823300E-01 -1.936358310E-01 -1.944150150E-01 -1.760079940E-01 -1.534665840E-01 -1.279030340E-01 -1.016270350E-01 -7.751619100E-02 -5.773068000E-02 -4.280309600E-02 -3.189537900E-02 -2.376061000E-02 -1.741201800E-02
