N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.189612408E+00 1.190663477E+00 1.191098708E+00 1.190010156E+00
1.600000000E+01 1.261599305E+00 1.260769882E+00 1.260288740E+00 1.258869114E+00
1.700000000E+01 1.336218116E+00 1.334961772E+00 1.333580739E+00 1.333990755E+00
1.549996187E+01 1.234899911E+00 1.233081586E+00 1.233242398E+00 1.232764629E+00
1.649996187E+01 1.293392838E+00 1.292120917E+00 1.291997195E+00 1.291736093E+00
1.674996808E+01 1.313497145E+00 1.311065994E+00 1.311351553E+00 1.311394547E+00
1.624993176E+01 1.276055782E+00 1.275435367E+00 1.274971944E+00 1.274771641E+00
1.574996808E+01 1.248218318E+00 1.247319348E+00 1.245924040E+00 1.245904721E+00
1.524993176E+01 1.218555251E+00 1.217781154E+00 1.217636590E+00 1.217287469E+00
