f G/w
1.0000000E+6 5.6311557E-5
8.9779585E+5 5.9922469E-5
8.0603739E+5 6.3452123E-5
7.2365703E+5 6.6900399E-5
6.4969628E+5 7.0280116E-5
5.8329463E+5 7.3619142E-5
5.2367949E+5 7.6891449E-5
4.7015728E+5 8.0057309E-5
4.2210526E+5 8.3122541E-5
3.7896435E+5 8.5998241E-5
3.4023262E+5 8.8680919E-5
3.0545943E+5 9.1061358E-5
2.7424021E+5 9.3379853E-5
2.4621173E+5 9.5490813E-5
2.2104787E+5 9.7440809E-5
1.9845586E+5 9.9230905E-5
1.7817285E+5 1.0087040E-4
1.5996284E+5 1.0246993E-4
1.4361398E+5 1.0410471E-4
1.2893603E+5 1.0586437E-4
1.1575824E+5 1.0773633E-4
1.0392726E+5 1.0984809E-4
9.3305466E+4 1.1218996E-4
8.3769261E+4 1.1493864E-4
7.5207695E+4 1.1827765E-4
6.7521156E+4 1.2195008E-4
6.0620214E+4 1.2653506E-4
5.4424577E+4 1.3174193E-4
4.8862159E+4 1.3762314E-4
4.3868244E+4 1.4441309E-4
3.9384728E+4 1.5211942E-4
3.5359445E+4 1.6104789E-4
3.1745563E+4 1.7087496E-4
2.8501035E+4 1.8215503E-4
2.5588111E+4 1.9518542E-4
2.2972900E+4 2.0955833E-4
2.0624974E+4 2.2577446E-4
1.8517016E+4 2.4399202E-4
1.6624501E+4 2.6403760E-4
1.4925408E+4 2.8599489E-4
1.3399969E+4 3.0954909E-4
1.2030437E+4 3.3760406E-4
1.0800876E+4 3.7025294E-4
9.6969820E+3 4.0438602E-4
8.7059100E+3 4.4337160E-4
7.8161300E+3 4.8561623E-4
7.0172890E+3 5.3295623E-4
6.3000930E+3 5.8429016E-4
5.6561970E+3 6.4051414E-4
5.0781110E+3 7.0495517E-4
4.5591070E+3 7.7564411E-4
4.0931470E+3 8.5676103E-4
3.6748100E+3 9.4354676E-4
3.2992300E+3 1.0433756E-3
2.9620350E+3 1.1514084E-3
2.6593020E+3 1.2742960E-3
2.3875110E+3 1.4099471E-3
2.1434970E+3 1.5625141E-3
1.9244230E+3 1.7313450E-3
1.7277390E+3 1.9195375E-3
1.5511570E+3 2.1297808E-3
1.3926220E+3 2.3615882E-3
1.2502900E+3 2.6179799E-3
1.1225050E+3 2.9070857E-3
1.0077810E+3 3.2249535E-3
9.0478100E+2 3.5831495E-3
8.1230900E+2 3.9800118E-3
7.2928800E+2 4.4215858E-3
6.5475100E+2 4.9125872E-3
5.8783300E+2 5.4572758E-3
5.2775400E+2 6.0650081E-3
4.7381500E+2 6.7291255E-3
4.2539000E+2 7.4821650E-3
3.8191300E+2 8.3084284E-3
3.4288000E+2 9.2263384E-3
3.0783600E+2 1.0254646E-2
2.7637400E+2 1.1380864E-2
2.4812700E+2 1.2641885E-2
2.2276800E+2 1.4035963E-2
2.0000000E+2 1.5581989E-2
