f G/w
1.0000000E+6 1.3715589E-4
8.9779585E+5 1.5006922E-4
8.0603739E+5 1.6384134E-4
7.2365703E+5 1.7861942E-4
6.4969628E+5 1.9447626E-4
5.8329463E+5 2.1163092E-4
5.2367949E+5 2.3028502E-4
4.7015728E+5 2.5042760E-4
4.2210526E+5 2.7216861E-4
3.7896435E+5 2.9563954E-4
3.4023262E+5 3.2104413E-4
3.0545943E+5 3.4841721E-4
2.7424021E+5 3.7795458E-4
2.4621173E+5 4.0971563E-4
2.2104787E+5 4.4372926E-4
1.9845586E+5 4.7975569E-4
1.7817285E+5 5.1816866E-4
1.5996284E+5 5.5877992E-4
1.4361398E+5 6.0114369E-4
1.2893603E+5 6.4513462E-4
1.1575824E+5 6.9029002E-4
1.0392726E+5 7.3632957E-4
9.3305466E+4 7.8256007E-4
8.3769261E+4 8.2857830E-4
7.5207695E+4 8.7356875E-4
6.7521156E+4 9.1681404E-4
6.0620214E+4 9.5793378E-4
5.4424577E+4 9.9546288E-4
4.8862159E+4 1.0301922E-3
4.3868244E+4 1.0610572E-3
3.9384728E+4 1.0878231E-3
3.5359445E+4 1.1109506E-3
3.1745563E+4 1.1305600E-3
2.8501035E+4 1.1471063E-3
2.5588111E+4 1.1610020E-3
2.2972900E+4 1.1729844E-3
2.0624974E+4 1.1839380E-3
1.8517016E+4 1.1946917E-3
1.6624501E+4 1.2059124E-3
1.4925408E+4 1.2181276E-3
1.3399969E+4 1.2337045E-3
1.2030437E+4 1.2516739E-3
1.0800876E+4 1.2732379E-3
9.6969820E+3 1.2995638E-3
8.7059100E+3 1.3311274E-3
7.8161300E+3 1.3694309E-3
7.0172890E+3 1.4149052E-3
6.3000930E+3 1.4682197E-3
5.6561970E+3 1.5310188E-3
5.0781110E+3 1.6024625E-3
4.5591070E+3 1.6857249E-3
4.0931470E+3 1.7819935E-3
3.6748100E+3 1.8910474E-3
3.2992300E+3 2.0148757E-3
2.9620350E+3 2.1549298E-3
2.6593020E+3 2.3140174E-3
2.3875110E+3 2.4924084E-3
2.1434970E+3 2.6941694E-3
1.9244230E+3 2.9198360E-3
1.7277390E+3 3.1725097E-3
1.5511570E+3 3.4549737E-3
1.3926220E+3 3.7719215E-3
1.2502900E+3 4.1289702E-3
1.1225050E+3 4.5267896E-3
1.0077810E+3 4.9701528E-3
9.0478100E+2 5.4688369E-3
8.1230900E+2 6.0239489E-3
7.2928800E+2 6.6398993E-3
6.5475100E+2 7.3307743E-3
5.8783300E+2 8.1020109E-3
5.2775400E+2 8.9614481E-3
4.7381500E+2 9.9208657E-3
4.2539000E+2 1.0984879E-2
3.8191300E+2 1.2188175E-2
3.4288000E+2 1.3515098E-2
3.0783600E+2 1.5003246E-2
2.7637400E+2 1.6648816E-2
2.4812700E+2 1.8482394E-2
2.2276800E+2 2.0545490E-2
2.0000000E+2 2.2845320E-2
