N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 295 2.400E-4 1.202079249E+00 1.212321422E+00
1.468000E+10 3.162E+16 295 2.400E-4 1.205350439E+00 1.212678084E+00
2.154000E+10 3.162E+16 295 2.400E-4 1.207976450E+00 1.213181926E+00
3.162000E+10 3.162E+16 295 2.400E-4 1.210202742E+00 1.213882908E+00
4.642000E+10 3.162E+16 295 2.400E-4 1.212240250E+00 1.214838679E+00
6.813000E+10 3.162E+16 295 2.400E-4 1.214267777E+00 1.216108990E+00
1.000000E+11 3.162E+16 295 2.400E-4 1.216428978E+00 1.217746548E+00
1.468000E+11 3.162E+16 295 2.400E-4 1.218827629E+00 1.219786860E+00
2.154000E+11 3.162E+16 295 2.400E-4 1.221525658E+00 1.222241388E+00
3.162000E+11 3.162E+16 295 2.400E-4 1.224547925E+00 1.225098175E+00
4.642000E+11 3.162E+16 295 2.400E-4 1.227893365E+00 1.228329842E+00
6.813000E+11 3.162E+16 295 2.400E-4 1.231549208E+00 1.231905383E+00
1.000000E+12 3.162E+16 295 2.400E-4 1.235504018E+00 1.235801214E+00
1.468000E+12 3.162E+16 295 2.400E-4 1.239755307E+00 1.240007151E+00
2.154000E+12 3.162E+16 295 2.400E-4 1.244309187E+00 1.244524573E+00
3.162000E+12 3.162E+16 295 2.400E-4 1.249173773E+00 1.249358754E+00
4.642000E+12 3.162E+16 295 2.400E-4 1.254351831E+00 1.254510767E+00
6.813000E+12 3.162E+16 295 2.400E-4 1.259839295E+00 1.259975574E+00
1.000000E+13 3.162E+16 295 2.400E-4 1.265622819E+00 1.265739358E+00
