fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_330 001_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 9.169426704E-14 1.000000000E+20 1.213683552E+00 5.268349902E-15 9.048835505E-05 
001_330_SRH 001_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.784220698E-14 1.000000000E+20 1.268103271E+00 4.149997219E-15 8.693561250E-05 
002_330 002_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.073578863E-13 1.000000000E+20 1.222165406E+00 6.706379517E-15 2.598785125E-05 
002_330_SRH 002_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 5.428550403E-14 1.000000000E+20 1.269585195E+00 6.073883350E-15 8.888913616E-05 
003_330 003_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.291033855E-13 1.000000000E+20 1.238085983E+00 9.534583145E-15 4.353506783E-05 
003_330_SRH 003_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 7.713622486E-14 1.000000000E+20 1.270378174E+00 8.880469928E-15 9.604022973E-05 
004_330 004_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.587609811E-13 1.000000000E+20 1.252124569E+00 1.363411771E-14 6.102391465E-05 
004_330_SRH 004_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.082568827E-13 1.000000000E+20 1.273656477E+00 1.297060808E-14 9.950551785E-05 
005_330 005_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.981589507E-13 1.000000000E+20 1.261658803E+00 1.950006399E-14 7.280332709E-05 
005_330_SRH 005_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.495121897E-13 1.000000000E+20 1.277210459E+00 1.891739228E-14 1.077586505E-04 
006_330 006_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.488546329E-13 1.000000000E+20 1.271065164E+00 2.810567906E-14 9.129788464E-05 
006_330_SRH 006_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.025142146E-13 1.000000000E+20 1.281497327E+00 2.754520321E-14 1.183993080E-04 
007_330 007_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.119720694E-13 1.000000000E+20 1.278770123E+00 4.061537864E-14 1.217543125E-04 
