T nFsrh nFBsrh dnsrh nF nFB dn
290 1.166047033E+00 1.000079651E+0 1.659673820E-01 1.166047033E+00 1.000079651E+0 1.659673820E-01
295 1.173100894E+00 1.000077161E+0 1.730237330E-01 1.173100894E+00 1.000077161E+0 1.730237330E-01
300 1.179561119E+00 1.000074849E+0 1.794862700E-01 1.179561119E+00 1.000074849E+0 1.794862700E-01
305 1.176768995E+00 1.000072698E+0 1.766962970E-01 1.176768995E+00 1.000072698E+0 1.766962970E-01
310 1.182604896E+00 1.000070695E+0 1.825342010E-01 1.182604896E+00 1.000070695E+0 1.825342010E-01
315 1.184873552E+00 1.000068825E+0 1.848047270E-01 1.184873552E+00 1.000068825E+0 1.848047270E-01
320 1.185492827E+00 1.000067077E+0 1.854257500E-01 1.185492827E+00 1.000067077E+0 1.854257500E-01
325 1.181032463E+00 1.000065441E+0 1.809670220E-01 1.181032463E+00 1.000065441E+0 1.809670220E-01
330 1.168009733E+00 1.000063908E+0 1.679458250E-01 1.168009733E+00 1.000063908E+0 1.679458250E-01
335 1.151722397E+00 1.000062469E+0 1.516599280E-01 1.151722397E+00 1.000062469E+0 1.516599280E-01
340 1.133530078E+00 1.000061117E+0 1.334689610E-01 1.133530078E+00 1.000061117E+0 1.334689610E-01
