T nFsrh nFBsrh dnsrh nF nFB dn
290 1.161022678E+00 1.000073491E+0 1.609491870E-01 1.161022678E+00 1.000073491E+0 1.609491870E-01
295 1.167416808E+00 1.000071193E+0 1.673456150E-01 1.167416808E+00 1.000071193E+0 1.673456150E-01
300 1.165842620E+00 1.000069060E+0 1.657735600E-01 1.165842620E+00 1.000069060E+0 1.657735600E-01
305 1.169392586E+00 1.000067076E+0 1.693255100E-01 1.169392586E+00 1.000067076E+0 1.693255100E-01
310 1.173090651E+00 1.000065227E+0 1.730254240E-01 1.173090651E+00 1.000065227E+0 1.730254240E-01
315 1.173129340E+00 1.000063502E+0 1.730658380E-01 1.173129340E+00 1.000063502E+0 1.730658380E-01
320 1.153003448E+00 1.000061889E+0 1.529415590E-01 1.153003448E+00 1.000061889E+0 1.529415590E-01
325 1.136939133E+00 1.000060380E+0 1.368787530E-01 1.136939133E+00 1.000060380E+0 1.368787530E-01
330 1.122031653E+00 1.000058965E+0 1.219726880E-01 1.122031653E+00 1.000058965E+0 1.219726880E-01
335 1.100165875E+00 1.000057638E+0 1.001082370E-01 1.100165875E+00 1.000057638E+0 1.001082370E-01
340 1.042129634E+00 1.000056390E+0 4.207324400E-02 1.042129634E+00 1.000056390E+0 4.207324400E-02
