T nFsrh nFBsrh dnsrh nF nFB dn
290 1.216130811E+00 1.000149739E+0 2.159810720E-01 1.216130811E+00 1.000149739E+0 2.159810720E-01
295 1.210315852E+00 1.000145057E+0 2.101707950E-01 1.210315852E+00 1.000145057E+0 2.101707950E-01
300 1.219591982E+00 1.000140711E+0 2.194512710E-01 1.219591982E+00 1.000140711E+0 2.194512710E-01
305 1.218057575E+00 1.000136668E+0 2.179209070E-01 1.218057575E+00 1.000136668E+0 2.179209070E-01
310 1.227271578E+00 1.000132901E+0 2.271386770E-01 1.227271578E+00 1.000132901E+0 2.271386770E-01
315 1.232302470E+00 1.000129386E+0 2.321730840E-01 1.232302470E+00 1.000129386E+0 2.321730840E-01
320 1.229566421E+00 1.000126101E+0 2.294403200E-01 1.229566421E+00 1.000126101E+0 2.294403200E-01
325 1.238315678E+00 1.000123026E+0 2.381926520E-01 1.238315678E+00 1.000123026E+0 2.381926520E-01
330 1.242105810E+00 1.000120143E+0 2.419856670E-01 1.242105810E+00 1.000120143E+0 2.419856670E-01
335 1.250162762E+00 1.000117438E+0 2.500453240E-01 1.250162762E+00 1.000117438E+0 2.500453240E-01
340 1.257771284E+00 1.000114896E+0 2.576563880E-01 1.257771284E+00 1.000114896E+0 2.576563880E-01
