T nFsrh nFBsrh dnsrh nF nFB dn
290 1.148616105E+00 1.155622423E+0 -7.006318000E-03 1.148616105E+00 1.155622423E+0 -7.006318000E-03
295 1.151755455E+00 1.145409835E+0 6.345620000E-03 1.151755455E+00 1.145409835E+0 6.345620000E-03
300 1.138437130E+00 1.133345327E+0 5.091803000E-03 1.138437130E+00 1.133345327E+0 5.091803000E-03
305 1.123439580E+00 1.119955577E+0 3.484003000E-03 1.123439580E+00 1.119955577E+0 3.484003000E-03
310 1.100289915E+00 1.105913598E+0 -5.623683000E-03 1.100289915E+00 1.105913598E+0 -5.623683000E-03
315 1.078457064E+00 1.091919912E+0 -1.346284800E-02 1.078457064E+00 1.091919912E+0 -1.346284800E-02
320 1.040710133E+00 1.078586351E+0 -3.787621800E-02 1.040710133E+00 1.078586351E+0 -3.787621800E-02
325 1.009565791E+00 1.066359417E+0 -5.679362600E-02 1.009565791E+00 1.066359417E+0 -5.679362600E-02
330 1.008643568E+00 1.055496873E+0 -4.685330500E-02 1.008643568E+00 1.055496873E+0 -4.685330500E-02
335 1.009593596E+00 1.046087880E+0 -3.649428400E-02 1.009593596E+00 1.046087880E+0 -3.649428400E-02
340 1.011842972E+00 1.038096045E+0 -2.625307300E-02 1.011842972E+00 1.038096045E+0 -2.625307300E-02
