d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.188124914E+00 1.204936492E+00 -1.681157800E-02 1.186171282E+00 1.200574640E+00 -1.440335800E-02 1.953632000E-03 4.361852000E-03
150 1.016672606E+01 1.188283071E+00 1.204949383E+00 -1.666631200E-02 1.186937706E+00 1.201850019E+00 -1.491231300E-02 1.345365000E-03 3.099364000E-03
150 1.033324570E+01 1.188513376E+00 1.204968263E+00 -1.645488700E-02 1.187589239E+00 1.202788858E+00 -1.519961900E-02 9.241370000E-04 2.179405000E-03
150 1.049996187E+01 1.188847531E+00 1.204995913E+00 -1.614838200E-02 1.188213746E+00 1.203475702E+00 -1.526195600E-02 6.337850000E-04 1.520211000E-03
150 1.066670514E+01 1.189329795E+00 1.205036377E+00 -1.570658200E-02 1.188895460E+00 1.203982086E+00 -1.508662600E-02 4.343350000E-04 1.054291000E-03
150 1.083333839E+01 1.190020491E+00 1.205095506E+00 -1.507501500E-02 1.189722789E+00 1.204367098E+00 -1.464430900E-02 2.977020000E-04 7.284080000E-04
150 1.100000000E+01 1.190998796E+00 1.205181745E+00 -1.418294900E-02 1.190794513E+00 1.204679500E+00 -1.388498700E-02 2.042830000E-04 5.022450000E-04
150 1.116672606E+01 1.192362751E+00 1.205307182E+00 -1.294443100E-02 1.192222209E+00 1.204961013E+00 -1.273880400E-02 1.405420000E-04 3.461690000E-04
150 1.133324570E+01 1.194222546E+00 1.205488891E+00 -1.126634500E-02 1.194125404E+00 1.205250001E+00 -1.112459700E-02 9.714200000E-05 2.388900000E-04
150 1.149996187E+01 1.196681742E+00 1.205750616E+00 -9.068874000E-03 1.196614098E+00 1.205585267E+00 -8.971169000E-03 6.764400000E-05 1.653490000E-04
150 1.166670514E+01 1.199802461E+00 1.206124638E+00 -6.322177000E-03 1.199754794E+00 1.206009590E+00 -6.254796000E-03 4.766700000E-05 1.150480000E-04
150 1.183333839E+01 1.203559151E+00 1.206653436E+00 -3.094285000E-03 1.203524967E+00 1.206572744E+00 -3.047777000E-03 3.418400000E-05 8.069200000E-05
150 1.200000000E+01 1.207804067E+00 1.207390531E+00 4.135360000E-04 1.207778982E+00 1.207333283E+00 4.456990000E-04 2.508500000E-05 5.724800000E-05
150 1.216672606E+01 1.212283689E+00 1.208399513E+00 3.884176000E-03 1.212264757E+00 1.208358249E+00 3.906508000E-03 1.893200000E-05 4.126400000E-05
150 1.233324570E+01 1.216726532E+00 1.209750009E+00 6.976523000E-03 1.216711828E+00 1.209719635E+00 6.992193000E-03 1.470400000E-05 3.037400000E-05
150 1.249996187E+01 1.220958638E+00 1.211509708E+00 9.448930000E-03 1.220946889E+00 1.211486757E+00 9.460132000E-03 1.174900000E-05 2.295100000E-05
150 1.266670514E+01 1.224956752E+00 1.213732422E+00 1.122433000E-02 1.224947137E+00 1.213714569E+00 1.123256800E-02 9.615000000E-06 1.785300000E-05
150 1.283333839E+01 1.228802059E+00 1.216444590E+00 1.235746900E-02 1.228794020E+00 1.216430259E+00 1.236376100E-02 8.039000000E-06 1.433100000E-05
150 1.300000000E+01 1.232593569E+00 1.219635681E+00 1.295788800E-02 1.232586724E+00 1.219623854E+00 1.296287000E-02 6.845000000E-06 1.182700000E-05
180 1.000000000E+01 1.179781046E+00 1.201948242E+00 -2.216719600E-02 1.178069745E+00 1.198175950E+00 -2.010620500E-02 1.711301000E-03 3.772292000E-03
180 1.016672606E+01 1.180041636E+00 1.201967125E+00 -2.192548900E-02 1.178867514E+00 1.199309934E+00 -2.044242000E-02 1.174122000E-03 2.657191000E-03
180 1.033324570E+01 1.180419782E+00 1.201994752E+00 -2.157497000E-02 1.179615427E+00 1.200138451E+00 -2.052302400E-02 8.043550000E-04 1.856301000E-03
180 1.049996187E+01 1.180965663E+00 1.202035172E+00 -2.106950900E-02 1.180415034E+00 1.200746361E+00 -2.033132700E-02 5.506290000E-04 1.288811000E-03
180 1.066670514E+01 1.181747707E+00 1.202094195E+00 -2.034648800E-02 1.181370771E+00 1.201203175E+00 -1.983240400E-02 3.769360000E-04 8.910200000E-04
180 1.083333839E+01 1.182855869E+00 1.202180214E+00 -1.932434500E-02 1.182597614E+00 1.201565750E+00 -1.896813600E-02 2.582550000E-04 6.144640000E-04
180 1.100000000E+01 1.184401720E+00 1.202305189E+00 -1.790346900E-02 1.184224425E+00 1.201881828E+00 -1.765740300E-02 1.772950000E-04 4.233610000E-04
180 1.116672606E+01 1.186510983E+00 1.202485935E+00 -1.597495200E-02 1.186388795E+00 1.202194058E+00 -1.580526300E-02 1.221880000E-04 2.918770000E-04
180 1.133324570E+01 1.189302148E+00 1.202745680E+00 -1.344353200E-02 1.189217375E+00 1.202543979E+00 -1.332660400E-02 8.477300000E-05 2.017010000E-04
180 1.149996187E+01 1.192846187E+00 1.203115681E+00 -1.026949400E-02 1.192786737E+00 1.202975694E+00 -1.018895700E-02 5.945000000E-05 1.399870000E-04
180 1.166670514E+01 1.197111968E+00 1.203636536E+00 -6.524568000E-03 1.197069602E+00 1.203538712E+00 -6.469110000E-03 4.236600000E-05 9.782400000E-05
180 1.183333839E+01 1.201923214E+00 1.204358475E+00 -2.435261000E-03 1.201892343E+00 1.204289406E+00 -2.397063000E-03 3.087100000E-05 6.906900000E-05
180 1.200000000E+01 1.206973160E+00 1.205339787E+00 1.633373000E-03 1.206950058E+00 1.205290311E+00 1.659747000E-03 2.310200000E-05 4.947600000E-05
180 1.216672606E+01 1.211925148E+00 1.206642586E+00 5.282562000E-03 1.211907365E+00 1.206606453E+00 5.300912000E-03 1.778300000E-05 3.613300000E-05
180 1.233324570E+01 1.216552599E+00 1.208325566E+00 8.227033000E-03 1.216538540E+00 1.208298507E+00 8.240033000E-03 1.405900000E-05 2.705900000E-05
180 1.249996187E+01 1.220812052E+00 1.210434288E+00 1.037776400E-02 1.220800673E+00 1.210413422E+00 1.038725100E-02 1.137900000E-05 2.086600000E-05
180 1.266670514E+01 1.224797238E+00 1.212990987E+00 1.180625100E-02 1.224787817E+00 1.212974374E+00 1.181344300E-02 9.421000000E-06 1.661300000E-05
180 1.283333839E+01 1.228637499E+00 1.215987821E+00 1.264967800E-02 1.228629544E+00 1.215974189E+00 1.265535500E-02 7.955000000E-06 1.363200000E-05
180 1.300000000E+01 1.232430152E+00 1.219388567E+00 1.304158500E-02 1.232423332E+00 1.219377100E+00 1.304623200E-02 6.820000000E-06 1.146700000E-05
210 1.000000000E+01 1.172260991E+00 1.199277201E+00 -2.701621000E-02 1.170721992E+00 1.195902888E+00 -2.518089600E-02 1.538999000E-03 3.374313000E-03
210 1.016672606E+01 1.172657178E+00 1.199303686E+00 -2.664650800E-02 1.171603625E+00 1.196941658E+00 -2.533803300E-02 1.053553000E-03 2.362028000E-03
210 1.033324570E+01 1.173229758E+00 1.199342415E+00 -2.611265700E-02 1.172509132E+00 1.197699945E+00 -2.519081300E-02 7.206260000E-04 1.642470000E-03
210 1.049996187E+01 1.174051455E+00 1.199398968E+00 -2.534751300E-02 1.173558638E+00 1.198262342E+00 -2.470370400E-02 4.928170000E-04 1.136626000E-03
210 1.066670514E+01 1.175218649E+00 1.199481360E+00 -2.426271100E-02 1.174881438E+00 1.198697241E+00 -2.381580300E-02 3.372110000E-04 7.841190000E-04
210 1.083333839E+01 1.176852489E+00 1.199601025E+00 -2.274853600E-02 1.176621402E+00 1.199060919E+00 -2.243951700E-02 2.310870000E-04 5.401060000E-04
210 1.100000000E+01 1.179092478E+00 1.199773984E+00 -2.068150600E-02 1.178933622E+00 1.199401999E+00 -2.046837700E-02 1.588560000E-04 3.719850000E-04
210 1.116672606E+01 1.182075793E+00 1.200022361E+00 -1.794656800E-02 1.181966001E+00 1.199765791E+00 -1.779979000E-02 1.097920000E-04 2.565700000E-04
210 1.133324570E+01 1.185895542E+00 1.200375757E+00 -1.448021500E-02 1.185818957E+00 1.200198223E+00 -1.437926600E-02 7.658500000E-05 1.775340000E-04
210 1.149996187E+01 1.190539734E+00 1.200872428E+00 -1.033269400E-02 1.190485540E+00 1.200748908E+00 -1.026336800E-02 5.419400000E-05 1.235200000E-04
210 1.166670514E+01 1.195834913E+00 1.201559247E+00 -5.724334000E-03 1.195795787E+00 1.201472582E+00 -5.676795000E-03 3.912600000E-05 8.666500000E-05
210 1.183333839E+01 1.201444653E+00 1.202489892E+00 -1.045239000E-03 1.201415682E+00 1.202428334E+00 -1.012652000E-03 2.897100000E-05 6.155800000E-05
210 1.200000000E+01 1.206965976E+00 1.203708200E+00 3.257776000E-03 1.206943938E+00 1.203662963E+00 3.280975000E-03 2.203800000E-05 4.523700000E-05
210 1.216672606E+01 1.212091617E+00 1.205290746E+00 6.800871000E-03 1.212074422E+00 1.205257345E+00 6.817077000E-03 1.719500000E-05 3.340100000E-05
210 1.233324570E+01 1.216721408E+00 1.207261049E+00 9.460359000E-03 1.216707682E+00 1.207235555E+00 9.472127000E-03 1.372600000E-05 2.549400000E-05
210 1.249996187E+01 1.220937894E+00 1.209639658E+00 1.129823600E-02 1.220926688E+00 1.209619918E+00 1.130677000E-02 1.120600000E-05 1.974000000E-05
210 1.266670514E+01 1.224894244E+00 1.212432700E+00 1.246154400E-02 1.224884908E+00 1.212416714E+00 1.246819400E-02 9.336000000E-06 1.598600000E-05
210 1.283333839E+01 1.228722981E+00 1.215597099E+00 1.312588200E-02 1.228715061E+00 1.215583785E+00 1.313127600E-02 7.920000000E-06 1.331400000E-05
210 1.300000000E+01 1.232508783E+00 1.219105943E+00 1.340284000E-02 1.232501964E+00 1.219094611E+00 1.340735300E-02 6.819000000E-06 1.133200000E-05
240 1.000000000E+01 1.164909118E+00 1.196832703E+00 -3.192358500E-02 1.163499809E+00 1.193733317E+00 -3.023350800E-02 1.409309000E-03 3.099386000E-03
240 1.016672606E+01 1.165476312E+00 1.196868644E+00 -3.139233200E-02 1.164512760E+00 1.194708904E+00 -3.019614400E-02 9.635520000E-04 2.159740000E-03
240 1.033324570E+01 1.166292284E+00 1.196921133E+00 -3.062884900E-02 1.165633734E+00 1.195424331E+00 -2.979059700E-02 6.585500000E-04 1.496802000E-03
240 1.049996187E+01 1.167455488E+00 1.196997622E+00 -2.954213400E-02 1.167005268E+00 1.195964207E+00 -2.895893900E-02 4.502200000E-04 1.033415000E-03
240 1.066670514E+01 1.169092049E+00 1.197108731E+00 -2.801668200E-02 1.168783908E+00 1.196396881E+00 -2.761297300E-02 3.081410000E-04 7.118500000E-04
240 1.083333839E+01 1.171351856E+00 1.197269407E+00 -2.591755100E-02 1.171140464E+00 1.196779480E+00 -2.563901600E-02 2.113920000E-04 4.899270000E-04
240 1.100000000E+01 1.174391276E+00 1.197500252E+00 -2.310897600E-02 1.174245613E+00 1.197162887E+00 -2.291727400E-02 1.456630000E-04 3.373650000E-04
240 1.116672606E+01 1.178334139E+00 1.197828942E+00 -1.949480300E-02 1.178233009E+00 1.197596143E+00 -1.936313400E-02 1.011300000E-04 2.327990000E-04
240 1.133324570E+01 1.183208416E+00 1.198303050E+00 -1.509463400E-02 1.183137331E+00 1.198138018E+00 -1.500068700E-02 7.108500000E-05 1.650320000E-04
240 1.149996187E+01 1.188875953E+00 1.198940648E+00 -1.006469500E-02 1.188825089E+00 1.198825885E+00 -1.000079600E-02 5.086400000E-05 1.147630000E-04
240 1.166670514E+01 1.195003960E+00 1.199809967E+00 -4.806007000E-03 1.194966718E+00 1.199728107E+00 -4.761389000E-03 3.724200000E-05 8.186000000E-05
240 1.183333839E+01 1.201137126E+00 1.200949443E+00 1.876830000E-04 1.201109151E+00 1.200891447E+00 2.177040000E-04 2.797500000E-05 5.799600000E-05
240 1.200000000E+01 1.206868746E+00 1.202420366E+00 4.448380000E-03 1.206847217E+00 1.202378320E+00 4.468897000E-03 2.152900000E-05 4.204600000E-05
240 1.216672606E+01 1.212001315E+00 1.204250710E+00 7.750605000E-03 1.211984371E+00 1.204219483E+00 7.764888000E-03 1.694400000E-05 3.122700000E-05
240 1.233324570E+01 1.216570434E+00 1.206465389E+00 1.010504500E-02 1.216556822E+00 1.206441444E+00 1.011537800E-02 1.361200000E-05 2.394500000E-05
240 1.249996187E+01 1.220737634E+00 1.209054995E+00 1.168263900E-02 1.220726477E+00 1.209036098E+00 1.169037900E-02 1.115700000E-05 1.889700000E-05
240 1.266670514E+01 1.224670068E+00 1.212008933E+00 1.266113500E-02 1.224660729E+00 1.211993408E+00 1.266732100E-02 9.339000000E-06 1.552500000E-05
240 1.283333839E+01 1.228487336E+00 1.215284286E+00 1.320305000E-02 1.228479383E+00 1.215271195E+00 1.320818800E-02 7.953000000E-06 1.309100000E-05
240 1.300000000E+01 1.232263373E+00 1.218846139E+00 1.341723400E-02 1.232256510E+00 1.218834903E+00 1.342160700E-02 6.863000000E-06 1.123600000E-05
