d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.223286454E+00 1.210134813E+00 1.315164100E-02 1.219129156E+00 1.204213194E+00 1.491596200E-02 4.157298000E-03 5.921619000E-03
150 1.016672606E+01 1.223350416E+00 1.210151749E+00 1.319866700E-02 1.220434233E+00 1.205898859E+00 1.453537400E-02 2.916183000E-03 4.252890000E-03
150 1.033324570E+01 1.223443653E+00 1.210176556E+00 1.326709700E-02 1.221412219E+00 1.207158929E+00 1.425329000E-02 2.031434000E-03 3.017627000E-03
150 1.049996187E+01 1.223579138E+00 1.210212877E+00 1.336626100E-02 1.222171458E+00 1.208092633E+00 1.407882500E-02 1.407680000E-03 2.120244000E-03
150 1.066670514E+01 1.223775119E+00 1.210266013E+00 1.350910600E-02 1.222803179E+00 1.208787146E+00 1.401603300E-02 9.719400000E-04 1.478867000E-03
150 1.083333839E+01 1.224056788E+00 1.210343632E+00 1.371315600E-02 1.223387069E+00 1.209317204E+00 1.406986500E-02 6.697190000E-04 1.026428000E-03
150 1.100000000E+01 1.224457830E+00 1.210456797E+00 1.400103300E-02 1.223996603E+00 1.209746340E+00 1.425026300E-02 4.612270000E-04 7.104570000E-04
150 1.116672606E+01 1.225021381E+00 1.210621273E+00 1.440010800E-02 1.224703407E+00 1.210129854E+00 1.457355300E-02 3.179740000E-04 4.914190000E-04
150 1.133324570E+01 1.225799048E+00 1.210859273E+00 1.493977500E-02 1.225579169E+00 1.210518891E+00 1.506027800E-02 2.198790000E-04 3.403820000E-04
150 1.149996187E+01 1.226846308E+00 1.211201500E+00 1.564480800E-02 1.226693447E+00 1.210964869E+00 1.572857800E-02 1.528610000E-04 2.366310000E-04
150 1.166670514E+01 1.228213080E+00 1.211689282E+00 1.652379800E-02 1.228105883E+00 1.211523720E+00 1.658216300E-02 1.071970000E-04 1.655620000E-04
150 1.183333839E+01 1.229930435E+00 1.212376102E+00 1.755433300E-02 1.229854276E+00 1.212259122E+00 1.759515400E-02 7.615900000E-05 1.169800000E-04
150 1.200000000E+01 1.231999766E+00 1.213327466E+00 1.867230000E-02 1.231944672E+00 1.213243640E+00 1.870103200E-02 5.509400000E-05 8.382600000E-05
150 1.216672606E+01 1.234394265E+00 1.214617479E+00 1.977678600E-02 1.234353460E+00 1.214556253E+00 1.979720700E-02 4.080500000E-05 6.122600000E-05
150 1.233324570E+01 1.237076753E+00 1.216320766E+00 2.075598700E-02 1.237045656E+00 1.216274940E+00 2.077071600E-02 3.109700000E-05 4.582600000E-05
150 1.249996187E+01 1.240021841E+00 1.218499794E+00 2.152204700E-02 1.239997406E+00 1.218464491E+00 2.153291500E-02 2.443500000E-05 3.530300000E-05
150 1.266670514E+01 1.243222519E+00 1.221190521E+00 2.203199800E-02 1.243202729E+00 1.221162465E+00 2.204026400E-02 1.979000000E-05 2.805600000E-05
150 1.283333839E+01 1.246677525E+00 1.224392142E+00 2.228538300E-02 1.246661065E+00 1.224369181E+00 2.229188400E-02 1.646000000E-05 2.296100000E-05
