N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 3.162E+15 295 3.800E-4 3.819918E+1 1.945330E+1 6.176830E-1 8.244690E+1
1.468000E+10 3.162E+15 295 3.800E-4 3.816635E+1 1.942370E+1 6.176110E-1 8.240190E+1
2.154000E+10 3.162E+15 295 3.800E-4 3.811862E+1 1.938060E+1 6.175050E-1 8.233610E+1
3.162000E+10 3.162E+15 295 3.800E-4 3.804952E+1 1.931810E+1 6.173500E-1 8.224010E+1
4.642000E+10 3.162E+15 295 3.800E-4 3.795015E+1 1.922780E+1 6.171200E-1 8.210050E+1
6.813000E+10 3.162E+15 295 3.800E-4 3.780865E+1 1.909850E+1 6.167820E-1 8.189870E+1
1.000000E+11 3.162E+15 295 3.800E-4 3.761006E+1 1.891590E+1 6.162820E-1 8.161030E+1
1.468000E+11 3.162E+15 295 3.800E-4 3.733729E+1 1.866330E+1 6.155400E-1 8.120630E+1
2.154000E+11 3.162E+15 295 3.800E-4 3.697424E+1 1.832080E+1 6.144330E-1 8.064350E+1
3.162000E+11 3.162E+15 295 3.800E-4 3.651207E+1 1.789750E+1 6.127680E-1 7.999420E+1
4.642000E+11 3.162E+15 295 3.800E-4 3.595724E+1 1.740070E+1 6.102280E-1 7.930270E+1
6.813000E+11 3.162E+15 295 3.800E-4 3.533460E+1 1.687180E+1 6.061500E-1 7.877360E+1
1.000000E+12 3.162E+15 295 3.800E-4 3.467724E+1 1.634940E+1 5.997210E-1 7.861560E+1
1.468000E+12 3.162E+15 295 3.800E-4 3.400812E+1 1.583640E+1 5.896430E-1 7.897430E+1
2.154000E+12 3.162E+15 295 3.800E-4 3.333146E+1 1.534210E+1 5.787610E-1 7.953000E+1
3.162000E+12 3.162E+15 295 3.800E-4 3.263958E+1 1.484400E+1 5.710850E-1 7.963510E+1
4.642000E+12 3.162E+15 295 3.800E-4 3.192306E+1 1.434770E+1 5.644290E-1 7.962870E+1
6.813000E+12 3.162E+15 295 3.800E-4 3.117557E+1 1.383720E+1 5.577970E-1 7.957160E+1
1.000000E+13 3.162E+15 295 3.800E-4 3.039400E+1 1.331760E+1 5.510730E-1 7.951150E+1
1.468000E+13 3.162E+15 295 3.800E-4 2.957725E+1 1.279440E+1 5.442760E-1 7.947710E+1
2.154000E+13 3.162E+15 295 3.800E-4 2.872570E+1 1.225620E+1 5.374790E-1 7.938210E+1
3.162000E+13 3.162E+15 295 3.800E-4 2.784072E+1 1.171640E+1 5.307050E-1 7.929760E+1
4.642000E+13 3.162E+15 295 3.800E-4 2.692487E+1 1.116350E+1 5.239160E-1 7.913810E+1
6.813000E+13 3.162E+15 295 3.800E-4 2.598186E+1 1.061190E+1 5.171270E-1 7.898140E+1
1.000000E+14 3.162E+15 295 3.800E-4 2.501662E+1 1.005110E+1 5.103130E-1 7.873110E+1
