N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 295 1.500E-4 1.250727519E+00 1.279859175E+00
1.468000E+10 3.162E+16 295 1.500E-4 1.255759563E+00 1.279918108E+00
2.154000E+10 3.162E+16 295 1.500E-4 1.260344101E+00 1.280004224E+00
3.162000E+10 3.162E+16 295 1.500E-4 1.264501666E+00 1.280129971E+00
4.642000E+10 3.162E+16 295 1.500E-4 1.268195707E+00 1.280313252E+00
6.813000E+10 3.162E+16 295 1.500E-4 1.271400910E+00 1.280579613E+00
1.000000E+11 3.162E+16 295 1.500E-4 1.274146021E+00 1.280965040E+00
1.468000E+11 3.162E+16 295 1.500E-4 1.276523708E+00 1.281519254E+00
2.154000E+11 3.162E+16 295 1.500E-4 1.278678190E+00 1.282309089E+00
3.162000E+11 3.162E+16 295 1.500E-4 1.280786021E+00 1.283420803E+00
4.642000E+11 3.162E+16 295 1.500E-4 1.283038649E+00 1.284959256E+00
6.813000E+11 3.162E+16 295 1.500E-4 1.285626598E+00 1.287040929E+00
1.000000E+12 3.162E+16 295 1.500E-4 1.288720760E+00 1.289777842E+00
1.468000E+12 3.162E+16 295 1.500E-4 1.292447885E+00 1.293252187E+00
2.154000E+12 3.162E+16 295 1.500E-4 1.296864378E+00 1.297487820E+00
3.162000E+12 3.162E+16 295 1.500E-4 1.301940701E+00 1.302432162E+00
4.642000E+12 3.162E+16 295 1.500E-4 1.307570084E+00 1.307962658E+00
6.813000E+12 3.162E+16 295 1.500E-4 1.313603259E+00 1.313919607E+00
1.000000E+13 3.162E+16 295 1.500E-4 1.319891869E+00 1.320147946E+00
