N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 295 1.500E-4 1.030859394E+00 1.046131002E+00
1.468000E+10 3.162E+16 295 1.500E-4 1.034599696E+00 1.046345884E+00
2.154000E+10 3.162E+16 295 1.500E-4 1.037856184E+00 1.046655273E+00
3.162000E+10 3.162E+16 295 1.500E-4 1.040640617E+00 1.047100197E+00
4.642000E+10 3.162E+16 295 1.500E-4 1.043059371E+00 1.047736287E+00
6.813000E+10 3.162E+16 295 1.500E-4 1.045276719E+00 1.048636349E+00
1.000000E+11 3.162E+16 295 1.500E-4 1.047483720E+00 1.049891004E+00
1.468000E+11 3.162E+16 295 1.500E-4 1.049875029E+00 1.051603228E+00
2.154000E+11 3.162E+16 295 1.500E-4 1.052626572E+00 1.053873842E+00
3.162000E+11 3.162E+16 295 1.500E-4 1.055868380E+00 1.056774978E+00
4.642000E+11 3.162E+16 295 1.500E-4 1.059651301E+00 1.060315032E+00
6.813000E+11 3.162E+16 295 1.500E-4 1.063922089E+00 1.064410661E+00
1.000000E+12 3.162E+16 295 1.500E-4 1.068525630E+00 1.068886259E+00
1.468000E+12 3.162E+16 295 1.500E-4 1.073246767E+00 1.073512849E+00
2.154000E+12 3.162E+16 295 1.500E-4 1.077872719E+00 1.078068491E+00
3.162000E+12 3.162E+16 295 1.500E-4 1.082242892E+00 1.082386249E+00
4.642000E+12 3.162E+16 295 1.500E-4 1.086263127E+00 1.086367479E+00
6.813000E+12 3.162E+16 295 1.500E-4 1.089892475E+00 1.089967939E+00
1.000000E+13 3.162E+16 295 1.500E-4 1.093122982E+00 1.093177139E+00
