N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.212106997E+00 1.198812187E+00 1.190637495E+00 1.182827505E+00
1.016672606E+01 1.212176447E+00 1.198950371E+00 1.190845857E+00 1.183122966E+00
1.033324570E+01 1.212277833E+00 1.199151539E+00 1.191148456E+00 1.183550570E+00
1.049996187E+01 1.212425460E+00 1.199443353E+00 1.191585533E+00 1.184165399E+00
1.066670514E+01 1.212639652E+00 1.199864321E+00 1.192212344E+00 1.185041286E+00
1.083333839E+01 1.212948832E+00 1.200466908E+00 1.193101970E+00 1.186272624E+00
1.100000000E+01 1.213391639E+00 1.201319786E+00 1.194345999E+00 1.187971730E+00
1.116672606E+01 1.214019034E+00 1.202507952E+00 1.196050036E+00 1.190256775E+00
1.133324570E+01 1.214894470E+00 1.204127063E+00 1.198319009E+00 1.193225481E+00
1.149996187E+01 1.216090290E+00 1.206268075E+00 1.201228982E+00 1.196914579E+00
1.166670514E+01 1.217677770E+00 1.208989976E+00 1.204788122E+00 1.201257550E+00
1.183333839E+01 1.219708464E+00 1.212284773E+00 1.208903141E+00 1.206069510E+00
1.200000000E+01 1.222190490E+00 1.216052435E+00 1.213380242E+00 1.211085940E+00
1.216672606E+01 1.225070865E+00 1.220111093E+00 1.217975415E+00 1.216043316E+00
1.233324570E+01 1.228239778E+00 1.224249250E+00 1.222469352E+00 1.220746959E+00
1.249996187E+01 1.231560717E+00 1.228289366E+00 1.226714278E+00 1.225086638E+00
1.266670514E+01 1.234907821E+00 1.232118942E+00 1.230633897E+00 1.229020798E+00
1.283333839E+01 1.238186260E+00 1.235685447E+00 1.234207744E+00 1.232552678E+00
1.300000000E+01 1.241336277E+00 1.238974502E+00 1.237452082E+00 1.235727827E+00
