d33a 8.47556E-1
d33b 8.81777E-1
d35 7.86112E-1
d41 1.04069E+0
d42 8.70372E-1
d43b 7.21933E-1
d43s 8.51621E-1
d44b 3.22290E-1
d51a 7.22287E-1
d51b 9.33504E-1
d51c 7.05010E-1
d51d 6.71492E-1
d52a 3.28722E+0
d52b 7.56609E-1
d53a 3.95988E+0
d53b 8.18255E-1
d53c 2.12866E+0
d54a 6.54687E+0
d54b 2.23290E+0
d54c 5.68333E+0
d61a 6.88773E-1
d61c 7.01707E-1
d62a 6.53570E-1
d62b 6.73945E-1
d63a 6.65059E-1
d63b 6.76107E-1
d64a 6.92034E-1
d64b 6.78306E-1
d71a 7.93416E-1
d71b 5.04455E-1
d72a 6.74538E-1
d72b 6.56462E-1
d72c 6.66234E-1
d73a 6.74409E-1
d73b 6.56027E-1
d73c 7.62471E-1
d74a 5.11193E-1
d74b 6.20821E-1
d81a 7.09339E-1
d81b 7.70946E-1
d81c 6.52751E-1
d82a 6.99587E-1
d82b 9.85075E-1
d83a 7.48852E-1
d83b 7.47108E-1
d84a 5.87063E-1
d84b 7.34382E-1
