N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.494410000E-02 2.457685000E-02 2.435019800E-02 2.416480800E-02
1.016672606E+01 1.769336900E-02 1.740004700E-02 1.722321700E-02 1.708351300E-02
1.033324570E+01 1.241856500E-02 1.218657500E-02 1.204805100E-02 1.194118700E-02
1.049996187E+01 8.644938000E-03 8.464555000E-03 8.356673000E-03 8.274504000E-03
1.066670514E+01 5.979561000E-03 5.841624000E-03 5.758385000E-03 5.695100000E-03
1.083333839E+01 4.115336000E-03 4.011203000E-03 3.947344000E-03 3.898528000E-03
1.100000000E+01 2.821323000E-03 2.743273000E-03 2.694379000E-03 2.656699000E-03
1.116672606E+01 1.928331000E-03 1.870013000E-03 1.832625000E-03 1.803552000E-03
1.133324570E+01 1.314965000E-03 1.271472000E-03 1.243052000E-03 1.220863000E-03
1.149996187E+01 8.954540000E-04 8.632030000E-04 8.418870000E-04 8.253780000E-04
1.166670514E+01 6.097620000E-04 5.861640000E-04 5.706900000E-04 5.589300000E-04
1.183333839E+01 4.162290000E-04 3.994280000E-04 3.887340000E-04 3.808930000E-04
1.200000000E+01 2.859620000E-04 2.745280000E-04 2.676330000E-04 2.628600000E-04
1.216672606E+01 1.989050000E-04 1.915860000E-04 1.875750000E-04 1.849690000E-04
1.233324570E+01 1.411580000E-04 1.367970000E-04 1.347170000E-04 1.335210000E-04
1.249996187E+01 1.029280000E-04 1.005580000E-04 9.967800000E-05 9.924000000E-05
1.266670514E+01 7.752500000E-05 7.636100000E-05 7.612600000E-05 7.605900000E-05
1.283333839E+01 6.040400000E-05 5.987900000E-05 5.994300000E-05 6.003000000E-05
1.300000000E+01 4.856400000E-05 4.837500000E-05 4.853600000E-05 4.866500000E-05
