N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.153820100E-02 1.101165300E-02 1.069852900E-02 1.051713500E-02
1.016672606E+01 8.319224000E-03 7.858879000E-03 7.579589000E-03 7.410504000E-03
1.033324570E+01 5.941434000E-03 5.561890000E-03 5.328870000E-03 5.183779000E-03
1.049996187E+01 4.206415000E-03 3.907820000E-03 3.722814000E-03 3.605084000E-03
1.066670514E+01 2.957179000E-03 2.730605000E-03 2.588909000E-03 2.496996000E-03
1.083333839E+01 2.069122000E-03 1.901796000E-03 1.796064000E-03 1.726187000E-03
1.100000000E+01 1.444859000E-03 1.323749000E-03 1.246384000E-03 1.194377000E-03
1.116672606E+01 1.031373000E-03 9.238650000E-04 8.682120000E-04 8.303660000E-04
1.133324570E+01 7.242760000E-04 6.492120000E-04 6.099850000E-04 5.910730000E-04
1.149996187E+01 5.123520000E-04 4.618540000E-04 4.349400000E-04 4.209650000E-04
1.166670514E+01 3.727170000E-04 3.348380000E-04 3.170760000E-04 3.091960000E-04
1.183333839E+01 2.723780000E-04 2.491300000E-04 2.379790000E-04 2.327500000E-04
1.200000000E+01 2.045440000E-04 1.912830000E-04 1.846930000E-04 1.824440000E-04
1.216672606E+01 1.596520000E-04 1.518420000E-04 1.482020000E-04 1.464590000E-04
1.233324570E+01 1.282570000E-04 1.247790000E-04 1.224000000E-04 1.216020000E-04
1.249996187E+01 1.060880000E-04 1.045770000E-04 1.033270000E-04 1.030030000E-04
1.266670514E+01 8.976500000E-05 8.905600000E-05 8.849900000E-05 8.840300000E-05
1.283333839E+01 7.685200000E-05 7.670000000E-05 7.642200000E-05 7.640800000E-05
1.300000000E+01 6.632100000E-05 6.630100000E-05 6.619800000E-05 6.620200000E-05
