N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 4.759459400E-02 4.538942800E-02 4.378957600E-02 4.328190800E-02 4.260982600E-02 4.213339100E-02 4.209579200E-02 4.069042800E-02 3.761079900E-02 3.218613300E-02 2.019180800E-02
1.016672606E+01 4.755439300E-02 4.535453200E-02 4.375730000E-02 4.324836800E-02 4.257660000E-02 4.210125500E-02 4.206427200E-02 4.066775100E-02 3.760684500E-02 3.221457600E-02 2.028477800E-02
1.033324570E+01 4.749615000E-02 4.530398400E-02 4.371054500E-02 4.319976600E-02 4.252841700E-02 4.205464100E-02 4.201852300E-02 4.063476000E-02 3.760102700E-02 3.225575400E-02 2.041960800E-02
1.049996187E+01 4.741220900E-02 4.523115800E-02 4.364317600E-02 4.312973400E-02 4.245895200E-02 4.198736000E-02 4.195244000E-02 4.058701200E-02 3.759241000E-02 3.231499700E-02 2.061417200E-02
1.066670514E+01 4.729221600E-02 4.512709200E-02 4.354692500E-02 4.302968500E-02 4.235961700E-02 4.189100500E-02 4.185766400E-02 4.051834400E-02 3.757961600E-02 3.239937300E-02 2.089262100E-02
1.083333839E+01 4.712267000E-02 4.498016500E-02 4.341105000E-02 4.288849000E-02 4.221919900E-02 4.175451900E-02 4.172319900E-02 4.042044200E-02 3.756068700E-02 3.251792800E-02 2.128660400E-02
1.100000000E+01 4.688708000E-02 4.477624300E-02 4.322254600E-02 4.269265000E-02 4.202403600E-02 4.156427000E-02 4.153521700E-02 4.028274800E-02 3.753241600E-02 3.268125300E-02 2.183493800E-02
1.116672606E+01 4.656733400E-02 4.449996700E-02 4.296730500E-02 4.241054800E-02 4.175911900E-02 4.130497900E-02 4.127805800E-02 4.009265500E-02 3.749029400E-02 3.289980800E-02 2.258006800E-02
1.133324570E+01 4.614727600E-02 4.413798600E-02 4.263325700E-02 4.206524700E-02 4.140179700E-02 4.096251000E-02 4.093654600E-02 3.983697700E-02 3.742772600E-02 3.318048100E-02 2.355907700E-02
1.149996187E+01 4.561948500E-02 4.368496800E-02 4.221596400E-02 4.163569800E-02 4.096540700E-02 4.052935800E-02 4.050118000E-02 3.950528400E-02 3.733586600E-02 3.352039100E-02 2.478625500E-02
1.166670514E+01 4.499496500E-02 4.315206400E-02 4.171754800E-02 4.112644500E-02 4.045828700E-02 4.002112600E-02 3.997586400E-02 3.909539000E-02 3.720464600E-02 3.389959000E-02 2.622922700E-02
1.183333839E+01 4.431317400E-02 4.257544800E-02 4.119120200E-02 4.059223600E-02 3.990837000E-02 3.944991200E-02 3.938610000E-02 3.862049000E-02 3.702606700E-02 3.427730600E-02 2.778891900E-02
1.200000000E+01 4.364612000E-02 4.201957700E-02 4.068815300E-02 4.008540400E-02 3.936900800E-02 3.887926400E-02 3.878296200E-02 3.811478300E-02 3.680165600E-02 3.460015300E-02 2.930611800E-02
1.216672606E+01 4.308848200E-02 4.156878700E-02 4.028665600E-02 3.966423900E-02 3.892563300E-02 3.838216600E-02 3.823716600E-02 3.763264400E-02 3.655098600E-02 3.482609100E-02 3.061234400E-02
1.233324570E+01 4.272933500E-02 4.130018700E-02 4.006027700E-02 3.943650800E-02 3.863181500E-02 3.803106700E-02 3.782159500E-02 3.723767300E-02 3.631470900E-02 3.495230600E-02 3.160713400E-02
1.249996187E+01 4.261047000E-02 4.126691900E-02 4.006005300E-02 3.941511700E-02 3.855766100E-02 3.787517700E-02 3.758882300E-02 3.698355200E-02 3.614364300E-02 3.502095700E-02 3.230253400E-02
1.266670514E+01 4.271406700E-02 4.144893800E-02 4.026095500E-02 3.960789200E-02 3.868792800E-02 3.792426700E-02 3.755477300E-02 3.689574500E-02 3.607734700E-02 3.509332900E-02 3.279350900E-02
1.283333839E+01 4.294977200E-02 4.177308500E-02 4.061938800E-02 3.997284000E-02 3.899113800E-02 3.814751700E-02 3.769684800E-02 3.696519100E-02 3.612755600E-02 3.521415800E-02 3.318594600E-02
1.300000000E+01 4.320743300E-02 4.214083200E-02 4.104036800E-02 4.041882500E-02 3.939945100E-02 3.848824000E-02 3.796720400E-02 3.715747700E-02 3.627887700E-02 3.539655500E-02 3.354748400E-02
