T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 6.364966900E-02 6.355447300E-02 6.341758100E-02 6.322243800E-02 6.294776900E-02 6.256801800E-02 6.205581700E-02 6.138774700E-02 6.055432200E-02 5.957333900E-02 5.850249100E-02 5.744357400E-02 5.652887400E-02 5.588526000E-02 5.558543700E-02 5.561233800E-02 5.586290900E-02 5.619196300E-02 5.646643300E-02
295 6.070058200E-02 6.061426700E-02 6.049017400E-02 6.031336800E-02 6.006470400E-02 5.972136000E-02 5.925918100E-02 5.865818300E-02 5.791183800E-02 5.703908800E-02 5.609531300E-02 5.517524600E-02 5.440074600E-02 5.389020800E-02 5.371626300E-02 5.387198800E-02 5.426906400E-02 5.477324600E-02 5.525622500E-02
300 5.917618300E-02 5.908813600E-02 5.896160100E-02 5.878146400E-02 5.852844300E-02 5.817970900E-02 5.771159600E-02 5.710536800E-02 5.635694400E-02 5.548890800E-02 5.456047100E-02 5.366832600E-02 5.293296600E-02 5.246945600E-02 5.234986500E-02 5.257998400E-02 5.306893600E-02 5.370490200E-02 5.434876300E-02
305 5.793779300E-02 5.784799200E-02 5.771885100E-02 5.753483700E-02 5.727609000E-02 5.691895900E-02 5.643867600E-02 5.581536300E-02 5.504401600E-02 5.414710100E-02 5.318483000E-02 5.225546100E-02 5.148039100E-02 5.097504300E-02 5.081407800E-02 5.100462200E-02 5.148226500E-02 5.213533300E-02 5.284451200E-02
310 5.642712700E-02 5.633273800E-02 5.619688700E-02 5.600306500E-02 5.572999600E-02 5.535214200E-02 5.484224900E-02 5.417755300E-02 5.335028800E-02 5.238145500E-02 5.133215700E-02 5.030430200E-02 4.942420400E-02 4.881177100E-02 4.854621600E-02 4.864195200E-02 4.904583200E-02 4.965852000E-02 5.036960700E-02
315 5.734665500E-02 5.724005600E-02 5.708654900E-02 5.686726600E-02 5.655791500E-02 5.612900200E-02 5.554863200E-02 5.478921900E-02 5.383935500E-02 5.271949100E-02 5.149512400E-02 5.027766700E-02 4.920547300E-02 4.840867100E-02 4.797289100E-02 4.791729900E-02 4.819520700E-02 4.871593100E-02 4.937682400E-02
320 5.810959500E-02 5.799658600E-02 5.783362500E-02 5.760045200E-02 5.727068800E-02 5.681185600E-02 5.618797400E-02 5.536622200E-02 5.432929300E-02 5.309255700E-02 5.171972600E-02 5.032581600E-02 4.905794700E-02 4.805693900E-02 4.741744000E-02 4.716570100E-02 4.726249100E-02 4.762611200E-02 4.816288300E-02
325 5.900125000E-02 5.888363200E-02 5.871379800E-02 5.847038500E-02 5.812528700E-02 5.764350400E-02 5.698530800E-02 5.611268600E-02 5.500186600E-02 5.366165000E-02 5.215140500E-02 5.058710400E-02 4.912299000E-02 4.791094400E-02 4.705635000E-02 4.659345800E-02 4.648969300E-02 4.667057500E-02 4.705022300E-02
330 6.083470900E-02 6.070814000E-02 6.052527700E-02 6.026292400E-02 5.989038400E-02 5.936907800E-02 5.865459000E-02 5.770312600E-02 5.648454100E-02 5.500225900E-02 5.331356900E-02 5.153816900E-02 4.984043100E-02 4.838572800E-02 4.729143800E-02 4.659949300E-02 4.628160000E-02 4.626713400E-02 4.647514400E-02
335 6.096180000E-02 6.084099700E-02 6.066627600E-02 6.041523200E-02 6.005797000E-02 5.955661900E-02 5.886654100E-02 5.794220400E-02 5.674886000E-02 5.528160200E-02 5.358644400E-02 5.177144800E-02 4.999390300E-02 4.841995500E-02 4.717504700E-02 4.631250900E-02 4.581481600E-02 4.562029200E-02 4.565560000E-02
340 5.939825300E-02 5.929497700E-02 5.914540300E-02 5.893028900E-02 5.862359700E-02 5.819198800E-02 5.759560200E-02 5.679230900E-02 5.574711900E-02 5.444811700E-02 5.292502800E-02 5.126188600E-02 4.959032000E-02 4.805930300E-02 4.679250900E-02 4.585524000E-02 4.524765700E-02 4.492405400E-02 4.482295600E-02
