N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 8.527363900E-02 8.178240000E-02 7.949801600E-02 7.935189800E-02 8.006353600E-02 8.219343000E-02 8.696399800E-02 9.192066200E-02 9.798993200E-02 1.066438970E-01 1.142782340E-01
1.016672606E+01 8.485063100E-02 8.136571600E-02 7.906674900E-02 7.885040600E-02 7.950890200E-02 8.157487000E-02 8.629549800E-02 9.119630200E-02 9.721518900E-02 1.057898100E-01 1.133931420E-01
1.033324570E+01 8.426573900E-02 8.079026100E-02 7.847086400E-02 7.817719700E-02 7.876762900E-02 8.076492500E-02 8.532776700E-02 9.018094900E-02 9.612493200E-02 1.045843650E-01 1.121396590E-01
1.049996187E+01 8.347568300E-02 8.001458400E-02 7.766749700E-02 7.725468900E-02 7.775315800E-02 7.964766300E-02 8.403474500E-02 8.878535300E-02 9.461823300E-02 1.029117300E-01 1.103917160E-01
1.066670514E+01 8.244064200E-02 7.900192400E-02 7.661913400E-02 7.606899000E-02 7.644412400E-02 7.820649000E-02 8.235251500E-02 8.691827600E-02 9.258746300E-02 1.006449800E-01 1.080069020E-01
1.083333839E+01 8.113595900E-02 7.773245500E-02 7.530713700E-02 7.459129500E-02 7.480796600E-02 7.637331900E-02 8.019554100E-02 8.450893500E-02 8.994118500E-02 9.766941900E-02 1.048481730E-01
1.100000000E+01 7.956677500E-02 7.621815700E-02 7.374796000E-02 7.283540700E-02 7.284433300E-02 7.416413200E-02 7.759554600E-02 8.155032800E-02 8.664142000E-02 9.392413600E-02 1.008258040E-01
1.116672606E+01 7.778134500E-02 7.450953100E-02 7.199662800E-02 7.089694300E-02 7.066445200E-02 7.166730400E-02 7.460299100E-02 7.810785100E-02 8.274788900E-02 8.945334700E-02 9.595456900E-02
1.133324570E+01 7.587740900E-02 7.271851500E-02 7.018400700E-02 6.890284900E-02 6.840512800E-02 6.902083100E-02 7.142637400E-02 7.438336200E-02 7.844720500E-02 8.444695900E-02 9.040671400E-02
1.149996187E+01 7.399689900E-02 7.098511200E-02 6.845282900E-02 6.702289900E-02 6.623395700E-02 6.646783800E-02 6.826235700E-02 7.063681200E-02 7.404052300E-02 7.923561900E-02 8.452144200E-02
1.166670514E+01 7.230599200E-02 6.946934000E-02 6.696848100E-02 6.543881500E-02 6.436804600E-02 6.419501000E-02 6.542556400E-02 6.716637100E-02 6.987891900E-02 7.422367300E-02 7.874396300E-02
1.183333839E+01 7.096117700E-02 6.832249000E-02 6.587947600E-02 6.426984600E-02 6.298058700E-02 6.240514900E-02 6.310856300E-02 6.424661100E-02 6.627391000E-02 6.978233900E-02 7.350760000E-02
1.200000000E+01 7.006830400E-02 6.764737300E-02 6.528862700E-02 6.365224900E-02 6.213258300E-02 6.124110700E-02 6.146129500E-02 6.204189200E-02 6.342775300E-02 6.615969300E-02 6.911872300E-02
1.216672606E+01 6.964818200E-02 6.746910000E-02 6.522503700E-02 6.358227300E-02 6.192573500E-02 6.071664200E-02 6.052743700E-02 6.060695900E-02 6.141249200E-02 6.344841100E-02 6.570479200E-02
1.233324570E+01 6.962402000E-02 6.772010900E-02 6.563025000E-02 6.401932200E-02 6.224813400E-02 6.080492300E-02 6.026736500E-02 5.990347900E-02 6.019130300E-02 6.161148700E-02 6.323688900E-02
1.249996187E+01 6.984331700E-02 6.825437900E-02 6.635899600E-02 6.487576100E-02 6.301792000E-02 6.139902500E-02 6.057742800E-02 5.982852100E-02 5.965809500E-02 6.053427900E-02 6.159321900E-02
1.266670514E+01 7.011674000E-02 6.888787600E-02 6.727304000E-02 6.592266500E-02 6.408305100E-02 6.234999900E-02 6.131578800E-02 6.024491200E-02 5.967567700E-02 6.007343600E-02 6.062178200E-02
1.283333839E+01 7.027083700E-02 6.943741300E-02 6.812676900E-02 6.699815900E-02 6.524348800E-02 6.347135300E-02 6.231246400E-02 6.097463900E-02 6.008153800E-02 6.011157900E-02 6.019115500E-02
1.300000000E+01 7.021749100E-02 6.982043400E-02 6.881866400E-02 6.799802400E-02 6.637871700E-02 6.463923400E-02 6.338377900E-02 6.191787900E-02 6.072064400E-02 6.039897300E-02 6.008096500E-02
