N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.257025136E+00 1.253725612E+00 1.249652678E+00 1.246078179E+00
1.016672606E+01 1.267042183E+00 1.264059123E+00 1.260281054E+00 1.257009494E+00
1.033324570E+01 1.274573519E+00 1.271816532E+00 1.268267177E+00 1.265243812E+00
1.049996187E+01 1.280211642E+00 1.277607792E+00 1.274234805E+00 1.271417644E+00
1.066670514E+01 1.284440582E+00 1.281946174E+00 1.278722170E+00 1.276092366E+00
1.083333839E+01 1.287640629E+00 1.285245280E+00 1.282171333E+00 1.279735767E+00
1.100000000E+01 1.290113225E+00 1.287837957E+00 1.284941380E+00 1.282729470E+00
1.116672606E+01 1.292105105E+00 1.289996756E+00 1.287324895E+00 1.285380813E+00
1.133324570E+01 1.293824703E+00 1.291947936E+00 1.289558597E+00 1.287929507E+00
1.149996187E+01 1.295451212E+00 1.293878140E+00 1.291826704E+00 1.290548353E+00
1.166670514E+01 1.297137756E+00 1.295934615E+00 1.294259147E+00 1.293342073E+00
1.183333839E+01 1.299009938E+00 1.298221769E+00 1.296929954E+00 1.296351867E+00
1.200000000E+01 1.301161431E+00 1.300798754E+00 1.299862155E+00 1.299570576E+00
1.216672606E+01 1.303649910E+00 1.303683007E+00 1.303041955E+00 1.302966287E+00
1.233324570E+01 1.306497256E+00 1.306861112E+00 1.306438411E+00 1.306506016E+00
1.249996187E+01 1.309695420E+00 1.310304021E+00 1.310022024E+00 1.310172011E+00
1.266670514E+01 1.313216784E+00 1.313981900E+00 1.313776928E+00 1.313967439E+00
1.283333839E+01 1.317026830E+00 1.317875088E+00 1.317704775E+00 1.317912664E+00
1.300000000E+01 1.321096020E+00 1.321978297E+00 1.321820463E+00 1.322035702E+00
