T nFsrh nFBsrh dnsrh nF nFB dn
290 1.174071538E+00 1.002169691E+0 1.719018470E-01 1.174071538E+00 1.002169691E+0 1.719018470E-01
295 1.181826550E+00 1.002110487E+0 1.797160630E-01 1.181826550E+00 1.002110487E+0 1.797160630E-01
300 1.189331073E+00 1.002055373E+0 1.872757000E-01 1.189331073E+00 1.002055373E+0 1.872757000E-01
305 1.187028663E+00 1.002003982E+0 1.850246810E-01 1.187028663E+00 1.002003982E+0 1.850246810E-01
310 1.191752881E+00 1.001955990E+0 1.897968910E-01 1.191752881E+00 1.001955990E+0 1.897968910E-01
315 1.195079884E+00 1.001911106E+0 1.931687780E-01 1.195079884E+00 1.001911106E+0 1.931687780E-01
320 1.196901910E+00 1.001869071E+0 1.950328390E-01 1.196901910E+00 1.001869071E+0 1.950328390E-01
325 1.201765165E+00 1.001829651E+0 1.999355140E-01 1.201765165E+00 1.001829651E+0 1.999355140E-01
330 1.205416347E+00 1.001792638E+0 2.036237090E-01 1.205416347E+00 1.001792638E+0 2.036237090E-01
335 1.207482199E+00 1.001757842E+0 2.057243570E-01 1.207482199E+00 1.001757842E+0 2.057243570E-01
340 1.198318971E+00 1.001725094E+0 1.965938770E-01 1.198318971E+00 1.001725094E+0 1.965938770E-01
