T nFsrh nFBsrh dnsrh nF nFB dn
290 1.146333478E+00 1.143331135E+0 3.002343000E-03 1.146333478E+00 1.143331135E+0 3.002343000E-03
295 1.140806002E+00 1.131320449E+0 9.485553000E-03 1.140806002E+00 1.131320449E+0 9.485553000E-03
300 1.118704271E+00 1.117957910E+0 7.463610000E-04 1.118704271E+00 1.117957910E+0 7.463610000E-04
305 1.104733614E+00 1.103935472E+0 7.981420000E-04 1.104733614E+00 1.103935472E+0 7.981420000E-04
310 1.080853632E+00 1.089973493E+0 -9.119861000E-03 1.080853632E+00 1.089973493E+0 -9.119861000E-03
315 1.050064416E+00 1.076697943E+0 -2.663352700E-02 1.050064416E+00 1.076697943E+0 -2.663352700E-02
320 1.008144771E+00 1.064560560E+0 -5.641578900E-02 1.008144771E+00 1.064560560E+0 -5.641578900E-02
325 1.007338851E+00 1.053816178E+0 -4.647732700E-02 1.007338851E+00 1.053816178E+0 -4.647732700E-02
330 1.007968307E+00 1.044545935E+0 -3.657762800E-02 1.007968307E+00 1.044545935E+0 -3.657762800E-02
335 1.009825193E+00 1.036703725E+0 -2.687853200E-02 1.009825193E+00 1.036703725E+0 -2.687853200E-02
340 1.016386933E+00 1.030165673E+0 -1.377874000E-02 1.016386933E+00 1.030165673E+0 -1.377874000E-02
