x Ef Eg
10 0.23491978 1.125737
9.9999 0.23492305 1.125737
9.999799 0.23492636 1.125737
9.999693 0.23492981 1.125737
9.999579 0.23493351 1.125737
9.999455 0.23493755 1.125737
9.999316 0.23494208 1.125737
9.999156 0.23494725 1.125737
9.998971 0.23495326 1.125737
9.998751 0.23496036 1.125737
9.998487 0.23496887 1.125737
9.998166 0.2349792 1.125737
9.997769 0.23499189 1.125737
9.997276 0.23500761 1.125737
9.996655 0.23502727 1.125737
9.995867 0.23505201 1.125737
9.994862 0.23508328 1.125737
9.993572 0.23512295 1.125737
9.991907 0.23517333 1.125737
9.989751 0.23523724 1.125737
9.986951 0.23531803 1.125737
9.98331 0.23541953 1.125737
9.978574 0.23554578 1.125737
9.972413 0.23570067 1.125737
9.96441 0.23588718 1.125737
9.954038 0.23610632 1.125737
9.940637 0.23635577 1.125737
9.92339 0.23662856 1.125737
9.901299 0.23691222 1.125737
9.873159 0.23718935 1.125737
9.837538 0.23744014 1.125737
9.79276 0.23764694 1.125737
9.736902 0.23779948 1.125737
9.667796 0.23789808 1.125737
9.583061 0.23795277 1.125737
9.48014 0.23797824 1.125737
9.356379 0.23798803 1.125737
9.209113 0.23799108 1.125737
9.035797 0.23799185 1.125737
8.834139 0.23799201 1.125737
8.602264 0.23799205 1.125737
8.338876 0.23799206 1.125737
8.043417 0.23799208 1.125737
7.716204 0.23799209 1.125737
7.358533 0.23799211 1.125737
6.97274 0.23799213 1.125737
6.562193 0.23799214 1.125737
6.131229 0.23799216 1.125737
5.685025 0.23799218 1.125737
5.229404 0.2379922 1.125737
4.770596 0.23799222 1.125737
4.314975 0.23799223 1.125737
3.868771 0.23799225 1.125737
3.437807 0.23799226 1.125737
3.02726 0.23799228 1.125737
2.641467 0.23799229 1.125737
2.283796 0.23799231 1.125737
1.956583 0.23799243 1.125737
1.661124 0.23799376 1.125737
1.397736 0.23800638 1.125737
1.165861 0.2381046 1.125737
0.964203000000001 0.23871871 1.125737
0.790887000000001 0.24175848 1.125737
0.717254000000001 0.24648249 1.125737
0.643621 0.25542182 1.125737
0.581741000000001 0.26861891 1.125737
0.519860000000001 0.2891217 1.125737
0.485552999999999 0.30437018 1.125737
0.451246000000001 0.32257591 1.125737
0.416938999999999 0.34385491 1.125737
0.388694000000001 0.36372748 1.125737
0.360448999999999 0.38574256 1.125737
0.332204000000001 0.40990847 1.125737
0.309169000000001 0.43121179 1.125737
0.286133 0.45394892 1.125737
0.263097999999999 0.47812026 1.125737
0.244478999999998 0.49870646 1.125737
0.225859 0.52022985 1.125737
0.207239999999999 0.54269045 1.125737
0.192314 0.56137229 1.125737
0.177388000000001 0.58065639 1.125737
0.162462000000001 0.60054276 1.125737
0.144652000000001 0.6250607 1.125737
0.126840999999999 0.65043623 1.125737
0.112770999999999 0.67108874 1.125737
0.0987009999999984 0.69227654 1.125737
0.0876550000000016 0.70928499 1.125737
0.0766099999999987 0.72662356 1.125737
0.0679860000000012 0.74038973 1.125737
0.0593630000000012 0.75435757 1.125737
0.0459619999999994 0.7764652 1.125737
0.0355899999999991 0.79391339 1.125737
0.0275870000000005 0.80757996 1.125737
0.0214260000000017 0.81822468 1.125737
0.0166900000000005 0.82648352 1.125737
0.0130489999999988 0.83287616 1.125737
0.0102490000000017 0.83781958 1.125737
0.0080929999999988 0.84164377 1.125737
0.00642799999999966 0.84460706 1.125737
0.00513799999999875 0.84690995 1.125737
0.0041329999999995 0.84870707 1.125737
0.00334499999999949 0.85011708 1.125737
0.00272400000000061 0.85123071 1.125737
0.00223099999999832 0.85211724 1.125737
0.00183399999999878 0.85282945 1.125737
0.00151299999999921 0.85340767 1.125737
0.00124900000000139 0.85388269 1.125737
0.00102899999999906 0.85427815 1.125737
0.000844000000000733 0.8546123 1.125737
0.000683999999999685 0.85489932 1.125737
0.000544999999998907 0.85515038 1.125737
0.000420999999999339 0.85537441 1.125737
0.000306999999999391 0.85557876 1.125737
0.000201000000000562 0.85576966 1.125737
9.99999999997669E-5 0.85595267 1.125737
0 0.85613307 1.125737
