x Ef Eg
10 0.16820394 1.097994
9.9999 0.16820064 1.097994
9.999799 0.16819731 1.097994
9.999693 0.16819387 1.097994
9.999579 0.16819021 1.097994
9.999455 0.16818623 1.097994
9.999316 0.16818182 1.097994
9.999156 0.16817682 1.097994
9.998971 0.16817107 1.097994
9.998751 0.16816436 1.097994
9.998487 0.16815644 1.097994
9.998166 0.16814699 1.097994
9.997769 0.16813563 1.097994
9.997276 0.16812193 1.097994
9.996655 0.16810537 1.097994
9.995867 0.16808541 1.097994
9.994862 0.1680615 1.097994
9.993572 0.16803322 1.097994
9.991907 0.1680004 1.097994
9.989751 0.16796334 1.097994
9.986951 0.16792307 1.097994
9.98331 0.16788153 1.097994
9.978574 0.16784154 1.097994
9.972413 0.16780643 1.097994
9.96441 0.16777904 1.097994
9.954038 0.1677607 1.097994
9.940637 0.16775056 1.097994
9.92339 0.16774614 1.097994
9.901299 0.16774468 1.097994
9.873159 0.16774433 1.097994
9.837538 0.16774427 1.097994
9.79276 0.16774427 1.097994
9.736902 0.16774427 1.097994
9.667796 0.16774427 1.097994
9.583061 0.16774427 1.097994
9.48014 0.16774427 1.097994
9.356379 0.16774427 1.097994
9.209113 0.16774427 1.097994
9.035797 0.16774427 1.097994
8.834139 0.16774427 1.097994
8.602264 0.16774427 1.097994
8.338876 0.16774427 1.097994
8.043417 0.16774427 1.097994
7.716204 0.16774427 1.097994
7.358533 0.16774427 1.097994
6.97274 0.16774427 1.097994
6.562193 0.16774427 1.097994
6.131229 0.16774427 1.097994
5.685025 0.16774427 1.097994
5.229404 0.16774428 1.097994
4.770596 0.16774428 1.097994
4.314975 0.16774428 1.097994
3.868771 0.16774428 1.097994
3.437807 0.16774428 1.097994
3.02726 0.16774428 1.097994
2.641467 0.16774428 1.097994
2.283796 0.16774428 1.097994
1.956583 0.16774428 1.097994
1.661124 0.16774428 1.097994
1.397736 0.16774428 1.097994
1.165861 0.16774428 1.097994
0.964203000000001 0.16774428 1.097994
0.790887000000001 0.16774428 1.097994
0.643621 0.16774428 1.097994
0.519860000000001 0.16774428 1.097994
0.416938999999999 0.16774428 1.097994
0.332204000000001 0.16774428 1.097994
0.263097999999999 0.16774431 1.097994
0.207239999999999 0.16774492 1.097994
0.162462000000001 0.16775287 1.097994
0.126840999999999 0.16782285 1.097994
0.0987009999999984 0.16824273 1.097994
0.0766099999999987 0.16999276 1.097994
0.0593630000000012 0.17516243 1.097994
0.0459619999999994 0.1861521 1.097994
0.0355899999999991 0.20339048 1.097994
0.0275870000000005 0.22455107 1.097994
0.0214260000000017 0.24651774 1.097994
0.0166900000000005 0.26706298 1.097994
0.0130489999999988 0.28509296 1.097994
0.0102490000000017 0.30030356 1.097994
0.0080929999999988 0.31282257 1.097994
0.00642799999999966 0.32297034 1.097994
0.00513799999999875 0.33112389 1.097994
0.0041329999999995 0.33764795 1.097994
0.00334499999999949 0.34286502 1.097994
0.00272400000000061 0.34704634 1.097994
0.00223099999999832 0.35041313 1.097994
0.00183399999999878 0.35314242 1.097994
0.00151299999999921 0.35537418 1.097994
0.00124900000000139 0.35721832 1.097994
0.00102899999999906 0.35876096 1.097994
0.000844000000000733 0.36006961 1.097994
0.000683999999999685 0.36119748 1.097994
0.000544999999998907 0.36218689 1.097994
0.000420999999999339 0.36307207 1.097994
0.000306999999999391 0.36388133 1.097994
0.000201000000000562 0.36463892 1.097994
9.99999999997669E-5 0.36536665 1.097994
0 0.36608539 1.097994
