x Ef Eg
10 0.15110769 1.114879
9.9999 0.15111009 1.114879
9.999799 0.15111251 1.114879
9.999693 0.15111502 1.114879
9.999579 0.15111768 1.114879
9.999455 0.15112059 1.114879
9.999316 0.15112382 1.114879
9.999156 0.15112748 1.114879
9.998971 0.15113171 1.114879
9.998751 0.15113665 1.114879
9.998487 0.1511425 1.114879
9.998166 0.15114951 1.114879
9.997769 0.15115797 1.114879
9.997276 0.15116824 1.114879
9.996655 0.15118074 1.114879
9.995867 0.15119595 1.114879
9.994862 0.15121437 1.114879
9.993572 0.15123649 1.114879
9.991907 0.15126266 1.114879
9.989751 0.15129297 1.114879
9.986951 0.151327 1.114879
9.98331 0.15136364 1.114879
9.978574 0.15140094 1.114879
9.972413 0.15143618 1.114879
9.96441 0.15146639 1.114879
9.954038 0.15148926 1.114879
9.940637 0.15150403 1.114879
9.92339 0.15151186 1.114879
9.901299 0.15151512 1.114879
9.873159 0.15151615 1.114879
9.837538 0.15151638 1.114879
9.79276 0.15151642 1.114879
9.736902 0.15151642 1.114879
9.667796 0.15151642 1.114879
9.583061 0.15151642 1.114879
9.48014 0.15151642 1.114879
9.356379 0.15151642 1.114879
9.209113 0.15151642 1.114879
9.035797 0.15151642 1.114879
8.834139 0.15151642 1.114879
8.602264 0.15151642 1.114879
8.338876 0.15151642 1.114879
8.043417 0.15151642 1.114879
7.716204 0.15151642 1.114879
7.358533 0.15151642 1.114879
6.97274 0.15151643 1.114879
6.562193 0.15151643 1.114879
6.131229 0.15151643 1.114879
5.685025 0.15151643 1.114879
5.229404 0.15151643 1.114879
4.770596 0.15151643 1.114879
4.314975 0.15151643 1.114879
3.868771 0.15151643 1.114879
3.437807 0.15151643 1.114879
3.02726 0.15151643 1.114879
2.641467 0.15151643 1.114879
2.283796 0.15151643 1.114879
1.956583 0.15151643 1.114879
1.661124 0.15151643 1.114879
1.397736 0.15151644 1.114879
1.165861 0.15151644 1.114879
0.964203000000001 0.15151644 1.114879
0.790887000000001 0.15151644 1.114879
0.643621 0.15151644 1.114879
0.519860000000001 0.15151644 1.114879
0.416938999999999 0.15151644 1.114879
0.332204000000001 0.1515165 1.114879
0.263097999999999 0.15151768 1.114879
0.207239999999999 0.15153345 1.114879
0.162462000000001 0.1516769 1.114879
0.126840999999999 0.15257318 1.114879
0.0987009999999984 0.15645118 1.114879
0.0766099999999987 0.16798142 1.114879
0.0679860000000012 0.17793889 1.114879
0.0593630000000012 0.19204116 1.114879
0.0526620000000015 0.20651833 1.114879
0.0459619999999994 0.22440736 1.114879
0.040776000000001 0.24074455 1.114879
0.0355899999999991 0.25931595 1.114879
0.0315890000000003 0.27519536 1.114879
0.0275870000000005 0.29243382 1.114879
0.0245069999999998 0.30663419 1.114879
0.0214260000000017 0.32164419 1.114879
0.0166900000000005 0.34630608 1.114879
0.0130489999999988 0.36656323 1.114879
0.0102490000000017 0.38291162 1.114879
0.0080929999999988 0.39596023 1.114879
0.00642799999999966 0.40630868 1.114879
0.00513799999999875 0.41449229 1.114879
0.0041329999999995 0.42096366 1.114879
0.00334499999999949 0.42609285 1.114879
0.00272400000000061 0.43017593 1.114879
0.00223099999999832 0.43344638 1.114879
0.00183399999999878 0.43608665 1.114879
0.00151299999999921 0.43823853 1.114879
0.00124900000000139 0.44001198 1.114879
0.00102899999999906 0.44149226 1.114879
0.000844000000000733 0.44274575 1.114879
0.000683999999999685 0.44382443 1.114879
0.000544999999998907 0.44476945 1.114879
0.000420999999999339 0.44561394 1.114879
0.000306999999999391 0.4463852 1.114879
0.000201000000000562 0.44710652 1.114879
9.99999999997669E-5 0.4477988 1.114879
0 0.44848193 1.114879
