x Ef Eg
10 0.16537368 1.117859
9.9999 0.16537613 1.117859
9.999799 0.1653786 1.117859
9.999693 0.16538117 1.117859
9.999579 0.16538391 1.117859
9.999455 0.16538689 1.117859
9.999316 0.16539022 1.117859
9.999156 0.16539399 1.117859
9.998971 0.16539836 1.117859
9.998751 0.16540348 1.117859
9.998487 0.16540958 1.117859
9.998166 0.1654169 1.117859
9.997769 0.16542579 1.117859
9.997276 0.16543665 1.117859
9.996655 0.16544997 1.117859
9.995867 0.16546635 1.117859
9.994862 0.16548645 1.117859
9.993572 0.165511 1.117859
9.991907 0.16554067 1.117859
9.989751 0.16557601 1.117859
9.986951 0.16561715 1.117859
9.98331 0.16566358 1.117859
9.978574 0.16571382 1.117859
9.972413 0.16576524 1.117859
9.96441 0.16581414 1.117859
9.954038 0.16585645 1.117859
9.940637 0.16588888 1.117859
9.92339 0.16591022 1.117859
9.901299 0.16592184 1.117859
9.873159 0.16592688 1.117859
9.837538 0.16592855 1.117859
9.79276 0.16592896 1.117859
9.736902 0.16592903 1.117859
9.667796 0.16592904 1.117859
9.583061 0.16592904 1.117859
9.48014 0.16592904 1.117859
9.356379 0.16592904 1.117859
9.209113 0.16592904 1.117859
9.035797 0.16592904 1.117859
8.834139 0.16592904 1.117859
8.602264 0.16592904 1.117859
8.338876 0.16592904 1.117859
8.043417 0.16592904 1.117859
7.716204 0.16592905 1.117859
7.358533 0.16592905 1.117859
6.97274 0.16592905 1.117859
6.562193 0.16592905 1.117859
6.131229 0.16592905 1.117859
5.685025 0.16592905 1.117859
5.229404 0.16592905 1.117859
4.770596 0.16592905 1.117859
4.314975 0.16592906 1.117859
3.868771 0.16592906 1.117859
3.437807 0.16592906 1.117859
3.02726 0.16592906 1.117859
2.641467 0.16592906 1.117859
2.283796 0.16592906 1.117859
1.956583 0.16592906 1.117859
1.661124 0.16592906 1.117859
1.397736 0.16592906 1.117859
1.165861 0.16592906 1.117859
0.964203000000001 0.16592906 1.117859
0.790887000000001 0.16592906 1.117859
0.643621 0.16592907 1.117859
0.519860000000001 0.16592908 1.117859
0.416938999999999 0.16592931 1.117859
0.332204000000001 0.16593319 1.117859
0.263097999999999 0.16597844 1.117859
0.207239999999999 0.16634558 1.117859
0.162462000000001 0.16842707 1.117859
0.126840999999999 0.17662021 1.117859
0.112770999999999 0.18569759 1.117859
0.0987009999999984 0.19997126 1.117859
0.0876550000000016 0.21613323 1.117859
0.0766099999999987 0.23737113 1.117859
0.0679860000000012 0.25779413 1.117859
0.0593630000000012 0.28170116 1.117859
0.0526620000000015 0.30272134 1.117859
0.0459619999999994 0.32589091 1.117859
0.040776000000001 0.3453026 1.117859
0.0355899999999991 0.36600629 1.117859
0.0315890000000003 0.38286403 1.117859
0.0275870000000005 0.40049138 1.117859
0.0245069999999998 0.4145863 1.117859
0.0214260000000017 0.42913741 1.117859
0.0166900000000005 0.45240264 1.117859
0.0130489999999988 0.47101632 1.117859
0.0102490000000017 0.48576371 1.117859
0.0080929999999988 0.49737931 1.117859
0.00642799999999966 0.50650212 1.117859
0.00513799999999875 0.51366444 1.117859
0.0041329999999995 0.51929735 1.117859
0.00334499999999949 0.5237434 1.117859
0.00272400000000061 0.52727129 1.117859
0.00223099999999832 0.53008995 1.117859
0.00183399999999878 0.53236096 1.117859
0.00151299999999921 0.53420896 1.117859
0.00124900000000139 0.53573 1.117859
0.00102899999999906 0.53699826 1.117859
0.000844000000000733 0.53807126 1.117859
0.000683999999999685 0.53899394 1.117859
0.000544999999998907 0.53980177 1.117859
0.000420999999999339 0.54052325 1.117859
0.000306999999999391 0.54118182 1.117859
0.000201000000000562 0.54179748 1.117859
9.99999999997669E-5 0.54238807 1.117859
0 0.54297061 1.117859
