x Ef Eg
10 0.29839031 1.112976
9.9999 0.29839367 1.112976
9.999799 0.29839708 1.112976
9.999693 0.29840063 1.112976
9.999579 0.29840442 1.112976
9.999455 0.29840858 1.112976
9.999316 0.29841324 1.112976
9.999156 0.29841856 1.112976
9.998971 0.29842475 1.112976
9.998751 0.29843207 1.112976
9.998487 0.29844085 1.112976
9.998166 0.29845151 1.112976
9.997769 0.29846462 1.112976
9.997276 0.2984809 1.112976
9.996655 0.29850129 1.112976
9.995867 0.298527 1.112976
9.994862 0.29855959 1.112976
9.993572 0.2986011 1.112976
9.991907 0.29865405 1.112976
9.989751 0.29872165 1.112976
9.986951 0.29880778 1.112976
9.98331 0.29891711 1.112976
9.978574 0.29905496 1.112976
9.972413 0.29922706 1.112976
9.96441 0.29943906 1.112976
9.954038 0.29969557 1.112976
9.940637 0.29999886 1.112976
9.92339 0.30034713 1.112976
9.901299 0.30073267 1.112976
9.873159 0.30114059 1.112976
9.837538 0.30154899 1.112976
9.79276 0.3019314 1.112976
9.736902 0.30226189 1.112976
9.667796 0.30252165 1.112976
9.583061 0.30270438 1.112976
9.48014 0.30281752 1.112976
9.356379 0.30287817 1.112976
9.209113 0.3029059 1.112976
9.035797 0.30291659 1.112976
8.834139 0.30292005 1.112976
8.602264 0.30292099 1.112976
8.338876 0.30292123 1.112976
8.043417 0.30292131 1.112976
7.716204 0.30292136 1.112976
7.358533 0.30292141 1.112976
6.97274 0.30292146 1.112976
6.562193 0.30292151 1.112976
6.131229 0.30292157 1.112976
5.685025 0.30292162 1.112976
5.229404 0.30292167 1.112976
4.770596 0.30292172 1.112976
4.314975 0.30292177 1.112976
3.868771 0.30292182 1.112976
3.437807 0.30292187 1.112976
3.02726 0.30292192 1.112976
2.641467 0.30292208 1.112976
2.283796 0.30292315 1.112976
1.956583 0.30293099 1.112976
1.661124 0.30298087 1.112976
1.397736 0.30324943 1.112976
1.165861 0.30445416 1.112976
0.964203000000001 0.30888196 1.112976
0.790887000000001 0.32176616 1.112976
0.643621 0.34971702 1.112976
0.581741000000001 0.36930297 1.112976
0.519860000000001 0.39410448 1.112976
0.468399000000002 0.41896507 1.112976
0.416938999999999 0.44777482 1.112976
0.374571 0.4744946 1.112976
0.332204000000001 0.50393579 1.112976
0.297650999999998 0.52996477 1.112976
0.263097999999999 0.55780836 1.112976
0.235168999999999 0.58164131 1.112976
0.207239999999999 0.60666076 1.112976
0.184850999999998 0.62757444 1.112976
0.162462000000001 0.649252 1.112976
0.144652000000001 0.6670437 1.112976
0.126840999999999 0.68532197 1.112976
0.0987009999999984 0.71519999 1.112976
0.0766099999999987 0.73953732 1.112976
0.0593630000000012 0.75910719 1.112976
0.0459619999999994 0.77468872 1.112976
0.0355899999999991 0.78700017 1.112976
0.0275870000000005 0.7966696 1.112976
0.0214260000000017 0.80422828 1.112976
0.0166900000000005 0.81011592 1.112976
0.0130489999999988 0.81469073 1.112976
0.0102490000000017 0.81824091 1.112976
0.0080929999999988 0.82099577 1.112976
0.00642799999999966 0.82313605 1.112976
0.00513799999999875 0.82480296 1.112976
0.0041329999999995 0.8261061 1.112976
0.00334499999999949 0.82713002 1.112976
0.00272400000000061 0.82793968 1.112976
0.00223099999999832 0.82858483 1.112976
0.00183399999999878 0.82910355 1.112976
0.00151299999999921 0.82952493 1.112976
0.00124900000000139 0.8298713 1.112976
0.00102899999999906 0.83015978 1.112976
0.000844000000000733 0.83040363 1.112976
0.000683999999999685 0.83061315 1.112976
0.000544999999998907 0.83079646 1.112976
0.000420999999999339 0.83096009 1.112976
0.000306999999999391 0.83110938 1.112976
0.000201000000000562 0.83124886 1.112976
9.99999999997669E-5 0.83138261 1.112976
0 0.83151448 1.112976
