x Ef Eg
10 0.29331817 1.114339
9.9999 0.29332153 1.114339
9.999799 0.29332494 1.114339
9.999693 0.2933285 1.114339
9.999579 0.29333231 1.114339
9.999455 0.29333647 1.114339
9.999316 0.29334114 1.114339
9.999156 0.29334647 1.114339
9.998971 0.29335268 1.114339
9.998751 0.29336001 1.114339
9.998487 0.2933688 1.114339
9.998166 0.29337949 1.114339
9.997769 0.29339263 1.114339
9.997276 0.29340894 1.114339
9.996655 0.29342936 1.114339
9.995867 0.29345511 1.114339
9.994862 0.29348777 1.114339
9.993572 0.29352935 1.114339
9.991907 0.29358239 1.114339
9.989751 0.29365008 1.114339
9.986951 0.29373634 1.114339
9.98331 0.2938458 1.114339
9.978574 0.29398377 1.114339
9.972413 0.29415598 1.114339
9.96441 0.29436802 1.114339
9.954038 0.29462444 1.114339
9.940637 0.29492743 1.114339
9.92339 0.29527504 1.114339
9.901299 0.29565942 1.114339
9.873159 0.29606556 1.114339
9.837538 0.29647145 1.114339
9.79276 0.29685068 1.114339
9.736902 0.29717753 1.114339
9.667796 0.29743358 1.114339
9.583061 0.29761297 1.114339
9.48014 0.29772351 1.114339
9.356379 0.29778242 1.114339
9.209113 0.29780917 1.114339
9.035797 0.2978194 1.114339
8.834139 0.29782268 1.114339
8.602264 0.29782357 1.114339
8.338876 0.2978238 1.114339
8.043417 0.29782387 1.114339
7.716204 0.29782392 1.114339
7.358533 0.29782397 1.114339
6.97274 0.29782401 1.114339
6.562193 0.29782406 1.114339
6.131229 0.29782411 1.114339
5.685025 0.29782417 1.114339
5.229404 0.29782422 1.114339
4.770596 0.29782427 1.114339
4.314975 0.29782431 1.114339
3.868771 0.29782436 1.114339
3.437807 0.2978244 1.114339
3.02726 0.29782445 1.114339
2.641467 0.2978246 1.114339
2.283796 0.29782564 1.114339
1.956583 0.2978333 1.114339
1.661124 0.29788262 1.114339
1.397736 0.29815104 1.114339
1.165861 0.29936729 1.114339
0.964203000000001 0.30387735 1.114339
0.790887000000001 0.31708319 1.114339
0.717254000000001 0.32941446 1.114339
0.643621 0.34722395 1.114339
0.581741000000001 0.36741083 1.114339
0.519860000000001 0.39289492 1.114339
0.468399000000002 0.41835597 1.114339
0.416938999999999 0.44778109 1.114339
0.374571 0.47501231 1.114339
0.332204000000001 0.50496686 1.114339
0.297650999999998 0.53141507 1.114339
0.263097999999999 0.55967808 1.114339
0.235168999999999 0.58385004 1.114339
0.207239999999999 0.6092084 1.114339
0.184850999999998 0.63039357 1.114339
0.162462000000001 0.65234228 1.114339
0.144652000000001 0.67034922 1.114339
0.126840999999999 0.688842 1.114339
0.0987009999999984 0.7190565 1.114339
0.0766099999999987 0.74365299 1.114339
0.0593630000000012 0.76341923 1.114339
0.0459619999999994 0.77914724 1.114339
0.0355899999999991 0.7915666 1.114339
0.0275870000000005 0.80131488 1.114339
0.0214260000000017 0.80893096 1.114339
0.0166900000000005 0.81486041 1.114339
0.0130489999999988 0.81946579 1.114339
0.0102490000000017 0.82303846 1.114339
0.0080929999999988 0.82580998 1.114339
0.00642799999999966 0.82796271 1.114339
0.00513799999999875 0.82963902 1.114339
0.0041329999999995 0.83094931 1.114339
0.00334499999999949 0.83197873 1.114339
0.00272400000000061 0.83279267 1.114339
0.00223099999999832 0.83344118 1.114339
0.00183399999999878 0.83396256 1.114339
0.00151299999999921 0.83438609 1.114339
0.00124900000000139 0.83473421 1.114339
0.00102899999999906 0.83502414 1.114339
0.000844000000000733 0.83526921 1.114339
0.000683999999999685 0.83547977 1.114339
0.000544999999998907 0.83566399 1.114339
0.000420999999999339 0.83582843 1.114339
0.000306999999999391 0.83597845 1.114339
0.000201000000000562 0.83611862 1.114339
9.99999999997669E-5 0.83625302 1.114339
0 0.83638553 1.114339
