x Ef Eg
10 0.18497857 1.101569
9.9999 0.18497676 1.101569
9.999799 0.18497494 1.101569
9.999693 0.18497305 1.101569
9.999579 0.18497103 1.101569
9.999455 0.18496884 1.101569
9.999316 0.1849664 1.101569
9.999156 0.18496363 1.101569
9.998971 0.18496043 1.101569
9.998751 0.18495669 1.101569
9.998487 0.18495224 1.101569
9.998166 0.18494692 1.101569
9.997769 0.18494048 1.101569
9.997276 0.18493265 1.101569
9.996655 0.18492309 1.101569
9.995867 0.18491141 1.101569
9.994862 0.18489721 1.101569
9.993572 0.18488007 1.101569
9.991907 0.18485963 1.101569
9.989751 0.18483575 1.101569
9.986951 0.18480862 1.101569
9.98331 0.18477895 1.101569
9.978574 0.18474816 1.101569
9.972413 0.18471833 1.101569
9.96441 0.1846919 1.101569
9.954038 0.18467105 1.101569
9.940637 0.18465685 1.101569
9.92339 0.18464882 1.101569
9.901299 0.18464519 1.101569
9.873159 0.18464394 1.101569
9.837538 0.18464362 1.101569
9.79276 0.18464357 1.101569
9.736902 0.18464356 1.101569
9.667796 0.18464356 1.101569
9.583061 0.18464356 1.101569
9.48014 0.18464356 1.101569
9.356379 0.18464356 1.101569
9.209113 0.18464356 1.101569
9.035797 0.18464356 1.101569
8.834139 0.18464356 1.101569
8.602264 0.18464356 1.101569
8.338876 0.18464356 1.101569
8.043417 0.18464356 1.101569
7.716204 0.18464356 1.101569
7.358533 0.18464357 1.101569
6.97274 0.18464357 1.101569
6.562193 0.18464357 1.101569
6.131229 0.18464357 1.101569
5.685025 0.18464357 1.101569
5.229404 0.18464357 1.101569
4.770596 0.18464357 1.101569
4.314975 0.18464357 1.101569
3.868771 0.18464358 1.101569
3.437807 0.18464358 1.101569
3.02726 0.18464358 1.101569
2.641467 0.18464358 1.101569
2.283796 0.18464358 1.101569
1.956583 0.18464358 1.101569
1.661124 0.18464358 1.101569
1.397736 0.18464358 1.101569
1.165861 0.18464358 1.101569
0.964203000000001 0.18464358 1.101569
0.790887000000001 0.18464358 1.101569
0.643621 0.18464358 1.101569
0.519860000000001 0.18464358 1.101569
0.416938999999999 0.18464359 1.101569
0.332204000000001 0.1846437 1.101569
0.263097999999999 0.18464554 1.101569
0.207239999999999 0.18466693 1.101569
0.162462000000001 0.1848372 1.101569
0.126840999999999 0.18577754 1.101569
0.0987009999999984 0.18942691 1.101569
0.0766099999999987 0.19942481 1.101569
0.0593630000000012 0.21870449 1.101569
0.0459619999999994 0.24574047 1.101569
0.0355899999999991 0.2758908 1.101569
0.0275870000000005 0.30515904 1.101569
0.0214260000000017 0.33136017 1.101569
0.0166900000000005 0.35369656 1.101569
0.0130489999999988 0.37216288 1.101569
0.0102490000000017 0.38713296 1.101569
0.0080929999999988 0.39911955 1.101569
0.00642799999999966 0.40864771 1.101569
0.00513799999999875 0.41619549 1.101569
0.0041329999999995 0.42217169 1.101569
0.00334499999999949 0.42691301 1.101569
0.00272400000000061 0.43069014 1.101569
0.00223099999999832 0.43371728 1.101569
0.00183399999999878 0.43616226 1.101569
0.00151299999999921 0.4381557 1.101569
0.00124900000000139 0.43979905 1.101569
0.00102899999999906 0.44117107 1.101569
0.000844000000000733 0.44233312 1.101569
0.000683999999999685 0.44333328 1.101569
0.000544999999998907 0.44420965 1.101569
0.000420999999999339 0.44499289 1.101569
0.000306999999999391 0.44570829 1.101569
0.000201000000000562 0.44637745 1.101569
9.99999999997669E-5 0.44701972 1.101569
0 0.44765357 1.101569
